l,mu,rho,eta,dp_dx,B,Y,MI-DL_pi1,SI-DL_pi1
1.0,0.002073552457,0.1372353934,0.1781984514,0.1083879488,0.6036979837,93.34990837262949,15.106348321722532,15.375791596633018
1.0,0.006082432814,3.56844349,4.716566743,0.3866792041,0.7207705466,1298.0647595891455,33.52262582482661,31.8922240346889
1.0,0.00111266613,6.300622687,2.589614594,0.201135805,0.128658002,32353.98489036824,101.39236382929161,92.6229822393464
1.0,0.004139265681,0.1414528515,0.4090852593,0.2610909017,0.3831969348,71.72174666049496,12.924546677004452,12.822609965541476
1.0,0.00252925092,0.1478362347,0.1564592731,0.1074062269,0.1278876468,84.88812719197357,13.556002042462321,13.313894272253226
1.0,0.003698351322,2.243213614,0.6188635267,0.1386086893,0.2886633639,784.903229051802,28.398824468577214,27.35586195275617
1.0,0.001087029403,6.476581016,0.1372079076,0.1067578649,0.2620458652,23031.73039201988,83.82545875814901,81.11108843532935
1.0,0.00154427435,0.1819688089,1.638802166,0.157949061,0.1992581647,417.98573566391445,22.99256607279519,22.036225068075332
1.0,0.001836781483,1.391429132,0.2905453987,0.1427079581,0.1029707032,2042.6061655956232,39.03480273943454,37.04145527296072
1.0,0.001446633883,0.1500292521,0.4031180406,0.1277069936,0.2565387405,302.72692071911393,20.942736019793188,20.602163260942344
1.0,0.001588719268,0.1160413899,0.1721076544,0.1985352109,0.5326571784,245.54462470253554,20.884064712512387,21.103835885432233
1.0,0.008413650628,8.517935622,1.063251216,0.1254284626,0.5796827108,518.3762721115603,24.768467855597727,23.94683355318202
1.0,0.006502309954,0.9594367051,0.1353871534,0.3922736867,0.8933474816,241.29054591904367,20.712279860427195,20.9003001398302
1.0,0.004402335247,6.394357642,1.657991679,0.1472468869,0.9304315112,1683.561988674661,36.56011810148282,35.50607131935907
1.0,0.002081592199,0.1477694109,0.2165762278,0.3898888977,0.6279547363,375.07220966941196,23.682215288629767,23.80967363008748
1.0,0.005372066429,0.3194528484,1.450623345,0.2671715279,0.9215255806,97.0729632706342,14.361338842041112,14.251102709010457
1.0,0.002217453416,0.1531488231,0.7281721856,0.2456714056,0.9255185104,220.11135844535858,19.70048511191289,19.77498842112365
1.0,0.001666743003,8.698877266,0.4437553624,0.1380234404,0.1022620102,14105.767160511026,75.97417547553752,70.65313087792865
1.0,0.001909527895,5.898533693,0.4059252104,0.1960418082,0.3089855582,11017.774476428754,68.39450941905483,65.45511800251357
1.0,0.006837776188,1.556281908,0.1152690761,0.2491205764,0.9221898756,218.41207200597816,20.22473560011979,20.46306429561599
1.0,0.00532769815,3.171836147,1.146558526,0.4515942698,0.2617952843,1754.9025237412386,37.09753740795865,35.0040082917902
1.0,0.002690841885,0.7769268596,0.1150250677,0.1245405163,0.365749728,403.5446618754034,23.735461410137916,23.659600467251238
1.0,0.004550370083,0.1408534165,6.629592129,0.1769871418,0.501551712,41.972249915208764,10.660734993541281,10.329634755954217
1.0,0.002080743455,1.796934248,1.316998432,0.2839059002,0.4327347076,4078.2945192664724,49.16687705696289,47.09419637294424
1.0,0.001324492929,3.311174507,0.3350549894,0.4177573945,0.1648784594,25746.790192435084,92.75447066478395,87.37703420402715
1.0,0.002526670284,0.5291175022,0.1348312069,0.2234200918,0.2175935215,623.1557562599643,26.49067854370971,25.977625183933885
1.0,0.006045485653,0.1322268108,3.273267888,0.4553925191,0.1401727481,57.77803391703996,11.858137008696504,11.169540308228811
1.0,0.003598535078,0.7631501436,0.8309074679,0.1104218528,0.7175199962,207.7207263521307,18.680364574042013,18.52166617286073
1.0,0.002260547049,1.051440816,0.1208732269,0.2409041553,0.4254317578,1649.437150504019,36.75505272936891,36.44002772738038
1.0,0.003241184944,3.00780493,0.1623799525,0.1209652138,0.3379613359,1168.1263465178988,32.6381062164613,32.016927058251056
1.0,0.003097023374,0.2274329702,0.2335332294,0.268261221,0.8163653069,172.03725083735583,18.51374542559641,18.736204877622768
1.0,0.00241571219,4.037949947,4.017137848,0.1715650976,0.6643032493,4076.1239016576965,49.30533804372693,46.99189804868813
1.0,0.0075352408,4.014649836,0.1336732981,0.2633722149,0.9815022724,509.16925434920955,26.499206569220146,26.598272705202017
1.0,0.0023318503,0.2386090236,5.636632832,0.1356240776,0.1623089743,208.57183154989832,18.196877843552713,17.108328104694476
1.0,0.004369508847,0.1792210133,0.7291378563,0.2822061068,0.3376526436,90.66021532985444,13.855385043822123,13.577107002109555
1.0,0.006658987633,0.1246552968,0.2839777288,0.1073235803,0.3645707559,10.128196230443034,6.70460521357767,6.740899387665747
1.0,0.005485492204,1.007171245,0.7534123073,0.137666103,0.4878338205,155.58944055619523,16.661631042395797,16.34807299763124
1.0,0.008294017423,2.346557884,1.278304614,0.4203016471,0.2171359856,500.02411725612166,24.38950344519485,22.989051281296017
1.0,0.005838865731,2.097512131,0.3858588231,0.11735043,0.4459619624,240.09779355335203,19.35012019776562,19.01535289010355
1.0,0.00185300028,0.9638165889,0.1229387452,0.3351683139,0.1595116841,3230.777048528225,45.58897355140089,44.00726894847013
1.0,0.005471171933,0.822070821,1.433721555,0.2713978109,0.7540631615,249.99258037405363,19.559953224803706,19.170873015368528
1.0,0.00189770843,0.1757159227,0.1416720062,0.2844544728,0.5415879047,382.86941120613807,24.01956153518943,24.205105642784265
1.0,0.003187302522,6.872938224,3.339185658,0.2375246641,0.1302734215,5402.681227397155,54.69853054251728,49.939106506151276
1.0,0.007173422737,2.064779926,0.3572670915,0.3053882064,0.2179065376,424.47471516881814,23.11722233082806,22.197353271809668
1.0,0.001693943595,1.531841546,4.088068752,0.1086449518,0.1242465961,2012.4430965363772,38.912873227294654,35.965660712634055
1.0,0.001862442331,0.3745146046,4.681405691,0.4305486709,0.2244066104,1618.3274235386198,36.113870389654345,33.825611948019265
1.0,0.001554725483,0.8516916292,0.5120059839,0.4984576345,0.1221113803,5908.307061189663,56.23388296823937,52.85613825557943
1.0,0.001621127829,2.49869189,0.8955537978,0.1680638542,0.6934891381,6066.941745379298,54.360601415486585,52.94261203124461
1.0,0.001387854998,4.027199025,0.1764597841,0.1519634107,0.3994092895,13113.777499740248,68.34523269664784,66.7382278554157
1.0,0.004825276646,0.128612561,0.2803570206,0.1177331139,0.1894414478,22.387942223657593,8.671166804189847,8.56274469164506
1.0,0.007956960992,4.189377084,1.25602088,0.334394126,0.8148234324,756.2485299285376,28.130185608528283,27.300911557164596
1.0,0.008688591788,0.1861584364,1.154864107,0.1186675655,0.2945905812,10.198226435548085,6.647783003545656,6.51809731146769
1.0,0.002235401186,0.38097425,1.107660761,0.1862202781,0.5570723806,469.15412647544565,24.24443233832139,23.796096798221125
1.0,0.00720504949,8.555340477,2.765725853,0.2514667858,0.3044909806,1444.0934728014215,34.761293766612134,32.503773516047836
1.0,0.001598304742,5.066864411,0.2561995632,0.1930314929,0.5486087401,17470.058224243974,72.72899662245264,71.01583950709484
1.0,0.009071988759,7.780290744,1.662679593,0.186380684,0.1877165003,614.9614851478391,26.1408788160884,24.40810807161945
1.0,0.002950820884,2.45014341,3.701766651,0.1314968069,0.6897725008,1283.4155670115476,33.41002715378346,32.12644380197064
1.0,0.003537456352,1.509499115,1.487852893,0.1857794472,0.1154616054,782.2817802232739,28.324806028394786,26.421862247700314
1.0,0.007697578441,7.481442857,0.5314748008,0.1891803953,0.2604425521,830.2173460886148,28.89066094195861,27.55507695806769
1.0,0.00132636512,3.08437223,2.543685409,0.1286399818,0.1125241346,7491.847184074025,61.21040502830675,56.311869296496
1.0,0.004538192985,0.134430522,7.910051376,0.34074909,0.2131796294,78.00222623737483,13.105168891403487,12.3505660359875
1.0,0.001435873405,3.86213545,3.917717371,0.2727295288,0.1442753646,16477.722296489777,80.42513037626755,73.49001592321483
1.0,0.009986593757,0.1676051388,9.933631696,0.3167160241,0.7834272054,18.58410921705437,8.119636176665386,7.890876079505715
1.0,0.003212647954,0.1124063063,0.8414012948,0.1953964667,0.3098383684,72.82193230109309,12.878551842677266,12.641042081506146
1.0,0.002469452797,3.078631257,0.3126680539,0.3991883162,0.2806175395,6908.028998004269,58.795734506558205,56.34621469950551
1.0,0.006597404526,1.647175384,0.4225499659,0.1438829355,0.1469500135,190.07807461724403,17.645277598042213,16.875372831993523
1.0,0.001753473994,1.483922021,0.121392383,0.2781731243,0.1321927424,4574.977752106001,51.34814694588058,49.24096793101306
1.0,0.008691077977,3.812592649,0.3606991369,0.2499626245,0.2322908448,437.26166971001385,23.344969969030252,22.390810499302567
1.0,0.001691700875,9.760080181,9.363373965,0.1965719972,0.3907216051,21427.378968761175,87.99396763035483,81.16471242927044
1.0,0.008134606885,0.1977739028,9.684154051,0.3907926484,0.349001845,40.93446407907897,10.567695403952145,10.03531262535944
1.0,0.009675194352,0.4461316766,0.7134949795,0.1109627952,0.8092516783,17.52232747281358,8.084313093210028,8.120779310353829
1.0,0.00641283067,7.014196816,6.445196361,0.2921177599,0.1268570716,1733.4254664356117,37.040235029036324,33.56086094505006
1.0,0.001874160068,1.27285446,3.129316346,0.1731228771,0.7304563488,2184.2509096198232,39.82674558072304,38.47521082041743
1.0,0.009695591157,0.150875063,0.225310177,0.1475774563,0.5348531062,7.738832938049034,6.181084633618208,6.273735753321194
1.0,0.008951371422,5.745479364,0.3851684398,0.1921508584,0.3780733759,471.9951469171889,24.024397784372013,23.27228403444548
1.0,0.001265413029,8.397348374,8.604097005,0.2610962576,0.1251821916,42773.668999568705,111.85895480172465,100.25204820358239
1.0,0.007864880937,0.1340807199,0.2079772884,0.3390214824,0.3390997497,24.715129221036403,9.025155330437611,9.00911534989532
1.0,0.003033330508,2.861428495,1.528357292,0.1425548229,0.1190441018,1544.3624503469655,35.564734887846726,33.06848559629496
1.0,0.00167440868,1.56245539,1.522060788,0.1258559858,0.7785883817,2477.790761475043,41.305689202155015,40.33432357274425
1.0,0.001868918702,0.2156850364,1.397545503,0.2990266418,0.4189812934,628.8100496526022,26.481221140476354,25.74170289180344
1.0,0.004736952611,5.734923853,0.164992386,0.1684277528,0.5715053897,1440.8359926884355,35.077295172583604,34.62277180919526
1.0,0.001036481199,1.293592317,1.513775098,0.1016143721,0.1344901183,4166.737855983843,49.86081520464358,46.72746930967997
1.0,0.006020483276,1.272833209,1.661551129,0.3059747045,0.4948368908,370.7976397858179,22.119783330985083,21.33388957717499
1.0,0.002259124607,0.1980845355,0.5464313003,0.1623719951,0.142233928,218.73257497045662,18.51651214830618,17.848805362152863
1.0,0.005013816963,0.6044014535,1.638228816,0.34548356,0.4600979702,286.3937243466981,20.297526132991827,19.629285883121643
1.0,0.009500531194,0.445236967,0.5685312716,0.3746367612,0.5194834674,62.66966820372313,12.282566987122262,12.119716791604944
1.0,0.002979249543,2.786123002,2.488811192,0.2078668614,0.5593634338,2264.5280649208607,40.37732943905189,38.63402968637494
1.0,0.005787196951,2.09398171,2.055279929,0.2663809241,0.1775102812,581.2458764612586,25.651462548676314,23.998492694928196
1.0,0.001147178373,1.105504443,3.13481688,0.1902738577,0.1348681169,5381.552051473395,54.54986428947088,50.50592856134377
1.0,0.001479987307,0.3136499691,0.2270950465,0.1259505451,0.5254236124,506.7544784536904,26.220890879314766,26.277289836543332
1.0,0.009276076085,6.644460612,0.2644432221,0.2032616215,0.3086558081,539.1047948809717,25.094098977068573,24.263786051841038
1.0,0.00954073019,5.402977272,0.6486908339,0.4841143419,0.177002054,1002.63841988646,30.758981325533306,28.87590010859987
1.0,0.005738919777,0.2772683575,1.922716322,0.1361680067,0.103122493,40.1939956632669,10.505887685792313,9.921226244598602
1.0,0.006334258301,0.4297871089,0.2740333753,0.3725706256,0.4379590058,131.38944591930104,15.872508952741622,15.715296836705532
1.0,0.001519526155,4.764365145,0.5789270363,0.3688923444,0.1874100922,24765.456715694152,91.70027209628725,85.9622141619386
1.0,0.002022659764,0.8282605516,0.1684081657,0.1658669362,0.2653965407,1135.6075790526809,32.30434071749709,31.678882626295024
1.0,0.008784009281,1.551748416,0.307908709,0.1097039459,0.1415164971,77.00333811082149,13.05122638522108,12.56618623068502
1.0,0.002540582365,4.147846884,0.4938242191,0.3043801678,0.1611910304,6573.260965442725,58.28782004856044,54.8056504596771
1.0,0.001505809666,4.808110817,0.2376523487,0.1488442239,0.1879677094,10764.837220056013,68.29772713515332,65.19036128804447
1.0,0.002692919735,0.2751270394,1.335294576,0.1084256637,0.2509161787,142.5869694054216,16.057647042839875,15.54438470495863
1.0,0.001582838015,1.518949059,2.791350031,0.2558303789,0.2068410017,5235.9554906646445,53.976776957738714,50.38171990076946
1.0,0.004456837839,0.4746232434,6.241980397,0.126433131,0.5147926841,105.3041809287671,14.492251250017219,13.960816749947
1.0,0.002114542486,0.3810636022,8.674164776,0.3002848693,0.2335650495,893.2401733665993,29.60453332628885,27.639712704900045
1.0,0.008284787764,5.995420891,8.130261943,0.1849857789,0.739878638,562.6618635813452,25.37057133208084,24.065643631111843
1.0,0.001222626673,0.2348361964,7.282522232,0.1383234608,0.3968584614,754.5241852002409,27.991055067706004,26.738360427202057
1.0,0.006794305845,0.1271007249,0.4759038391,0.2111914693,0.1225136435,20.327922991857623,8.364923146427584,8.09527202994582
1.0,0.001816171888,0.1188796361,0.9673155862,0.2612248241,0.4965645496,306.87048256681254,21.135294660701945,20.841818808187373
1.0,0.002598695291,6.30187567,1.196079034,0.1232544954,0.3787673808,3958.451331832999,48.78677571599102,46.5178994452338
1.0,0.001304915838,0.4731116919,1.667707938,0.3973843067,0.3293006015,3804.7289239792112,48.122500491707086,45.942181372798494
1.0,0.007560989689,0.5910988548,6.22261835,0.3858304549,0.3156135404,139.8753681989055,15.921222024757089,15.027129287392027
1.0,0.004472959849,7.643676361,4.009519118,0.3402078409,0.7929909253,4441.047973357707,50.83062285119309,48.25818595171055
1.0,0.003746516255,0.2714680012,1.601476962,0.1538522573,0.8967182243,96.49824468340945,14.388254758071518,14.31288433015609
1.0,0.002050703361,4.415011182,0.1844293148,0.1813433013,0.7221694182,9590.423869477198,57.56826145508523,56.96178208148445
1.0,0.005367165534,8.338769246,3.822138415,0.4446500953,0.1647805526,4363.218568616742,50.80007643370039,46.35837438403764
1.0,0.005203355749,3.442633767,3.085436424,0.3838814527,0.1915579558,1698.4994822972635,36.73465656162853,34.00995612893792
1.0,0.001071095796,0.6033195129,0.4057393576,0.1653411009,0.1054214777,2995.06308524592,44.45771375347092,42.183494502844994
1.0,0.005121250358,0.8569179124,0.5673857206,0.4637144316,0.4081286294,516.5291724387957,24.791937685677706,24.09166172363618
1.0,0.00391483665,0.307141093,0.4255697381,0.1320026415,0.4337014577,86.75109384523253,13.836176890691117,13.748211492728318
1.0,0.002161655952,1.419412101,0.1911552072,0.4332573117,0.1730933789,4490.437657290408,51.01308537479577,48.854057152811684
1.0,0.009213603497,0.1153666927,0.1962140498,0.222555483,0.9598190045,8.921521320137995,6.699390714233498,6.89889234375379
1.0,0.008841819572,0.4519236275,1.100000504,0.2036050252,0.4878463985,40.55733846369368,10.571150023251827,10.378998440864818
1.0,0.003388845316,7.065638288,2.390347831,0.275891026,0.6922406481,5810.218261822286,55.54529611919302,52.95486372921435
1.0,0.00220879869,2.753393897,6.346330521,0.3352646132,0.7620398946,6409.327725094749,57.61255764558935,54.641625427672615
1.0,0.002566085088,0.277322373,0.2108502106,0.4381356069,0.2912977514,619.9974753861555,26.457038975928477,25.98332575554641
1.0,0.007902106729,0.643507681,1.851057926,0.4640332523,0.507549656,165.76452046706092,16.885525914996656,16.3271159348066
1.0,0.002112754728,0.7415203519,1.228305644,0.1555860635,0.6782346747,861.1630485316848,29.604554014095395,29.038557946289274
1.0,0.004468919544,0.4587720589,0.1736802169,0.24180372,0.3005625325,183.1763841346812,17.72418114114677,17.512895946440775
1.0,0.002602047937,2.129250222,1.316592642,0.1406685279,0.1740585807,1540.3779481903991,35.508759758168026,33.44405823036476
1.0,0.004932556853,8.694553534,0.3573705502,0.2501479864,0.6149261276,3180.515157488732,44.7936777237148,43.60027858056119
1.0,0.003413059065,0.3549712288,8.506470727,0.1073990947,0.6249943833,113.75172866569697,14.88047250620247,14.385513763857027
1.0,0.002318548421,0.61511363,6.175089222,0.1892182583,0.7823830346,745.5441763879332,27.93699299091497,26.9739618618738
1.0,0.004095261228,0.479025385,2.436086065,0.123450805,0.5974723635,120.64616108279209,15.24351955238285,14.902934211741414
1.0,0.001698406541,0.4119338491,0.3695660732,0.1189044995,0.1203451135,587.8937199303833,25.772589229896795,24.74764914476744
1.0,0.006195405671,3.87820628,2.621491351,0.24465128,0.2890701147,862.1861573209469,29.25081984209154,27.498829341203162
1.0,0.001436342057,0.4009665524,4.105511994,0.1232192301,0.2138922286,834.5707918687245,28.933245086862126,27.342754200354946
1.0,0.008104696035,7.966469481,0.7674858628,0.1699523541,0.1409242479,719.2463565864948,27.539531824035215,25.778776963819062
1.0,0.003396895016,0.1972526046,2.143067123,0.1701457561,0.5206004593,99.4083405458007,14.294086798940542,14.00314854940229
1.0,0.006309062425,0.1029775093,0.1916861808,0.4506735118,0.5395706595,36.87127754395359,10.518468927961555,10.617700933108779
1.0,0.002527646249,0.1414805265,0.2159491269,0.3892451976,0.3472542804,278.91369877009413,20.514215576454102,20.3551591235479
1.0,0.008729891748,0.1321352913,0.2032235358,0.1250979269,0.6266218204,6.864307653947999,5.9994857772580765,6.132550586278686
1.0,0.002191219504,0.6897862211,9.837601746,0.3476080723,0.2097108909,1737.0845145946007,37.019034085343776,34.219875245852
1.0,0.001107022404,0.9107120346,2.996533136,0.1441749257,0.1125038911,3657.6466824011836,47.741101589425746,44.19378973199906
1.0,0.009035189734,1.957608583,0.2873685036,0.1735679521,0.1691414911,144.97050238623171,16.126790829311602,15.522627133319878
1.0,0.002553463479,1.449756236,0.3342886875,0.2564175614,0.2205908003,1979.5399770697907,38.58966629145518,37.09849590151194
1.0,0.001140398315,1.595980507,3.085829522,0.1101912787,0.1725175693,4584.355986030836,51.566635347118975,48.106531969370266
1.0,0.002327022582,1.017550568,1.964097017,0.4642660871,0.1007501941,2997.4659962401356,44.59527815193324,41.08034526268179
1.0,0.002359944953,2.876385657,1.607914863,0.1521534347,0.1474387333,2708.687385427709,43.03280569419177,40.13187752037921
1.0,0.004135169788,0.6356014182,0.4381002234,0.1240147303,0.1047555725,161.1453699725356,16.69418964965035,15.939751889444418
1.0,0.009112463642,0.2700319808,4.661818813,0.4472511616,0.3645233754,50.914306257663156,11.36410593090638,10.864745112549064
1.0,0.00946445876,0.6010497357,2.025664374,0.2230150767,0.4658682383,52.055037247463524,11.460666474523833,11.126336209048189
1.0,0.007211742032,1.771733961,1.24136472,0.3445074395,0.1691275438,409.79165795777743,22.818664813295154,21.457179580228036
1.0,0.001525162371,0.297473139,2.754738355,0.1135219138,0.7439991604,478.5540446074566,24.424607722996715,23.98311387142711
1.0,0.002140558585,0.6732196728,6.840347419,0.1459478625,0.221132625,748.2082390858419,27.90467159405339,26.126452642679755
1.0,0.001074393301,4.30479933,1.310833047,0.1628738445,0.8051331644,27824.232096711887,84.87692187502846,82.1035276076913
1.0,0.003405133574,0.2585660475,0.1108086336,0.1543142799,0.7633775387,87.32755901933663,15.074108005411608,15.427097287164289
1.0,0.004154631771,0.1145729764,0.1650408037,0.2713766538,0.1184881262,62.45569904183831,12.186831427397085,11.898631887075238
1.0,0.001880810032,0.2661477076,6.436490088,0.4089705982,0.89381124,1059.9575673877916,31.40430488066986,30.395117783226254
1.0,0.001062538467,5.130889104,7.905715086,0.1782321027,0.378717663,25873.496541482993,93.68791624826626,86.884021525571
1.0,0.008883937129,0.2565049708,9.238703863,0.1038715698,0.810347985,11.77133068730429,6.9731037685287625,6.822763319279144
1.0,0.007165156656,6.755152164,0.2460939836,0.343166519,0.1039416522,1572.607862097978,35.763027971414694,33.5287998791344
1.0,0.001175856219,0.1720885884,2.186531626,0.1338948326,0.1693252813,579.4490361843343,25.626965198290115,24.39598865372214
1.0,0.008339345071,1.334787029,0.8781433598,0.2502087329,0.1568229858,168.20490183158472,16.93200126052917,16.046567874501857
1.0,0.009238643268,0.6675367638,2.573980764,0.1115578099,0.1117785549,30.600485805615563,9.595398346804352,9.014976168298105
1.0,0.007762102681,0.5261159704,7.17742692,0.1584878337,0.491535236,48.39962421234141,11.174210406681128,10.729803820109394
1.0,0.003149714607,0.6102162539,0.3281915908,0.2907580006,0.7667865787,527.1841203999101,26.155057761591756,26.09681461219972
1.0,0.007209021578,0.1319980964,1.224588326,0.1960938269,0.3999883138,17.23874679089815,7.934677958640885,7.816227043428805
1.0,0.009380509064,2.395353461,0.1235106623,0.1185877543,0.2090712238,110.37894626635924,14.800230749570858,14.489131974794205
1.0,0.002189060315,0.1007944792,3.94092107,0.3166762972,0.1415607195,233.29918679826406,18.891928830254358,17.777370650334408
1.0,0.001050690785,0.2055785558,1.009849043,0.2562425779,0.3945544725,1648.8291436159689,36.335367151295486,35.38384537728603
1.0,0.005892853658,9.898733318,1.699755132,0.3747410551,0.2595090163,3649.1521115927917,47.671643224790145,44.43403886035969
1.0,0.001117398524,0.6704200886,0.1485169146,0.2497061959,0.3349137492,4755.50590386464,51.23839135324211,50.40548807237268
1.0,0.008063705319,0.1371951195,2.213523856,0.1078045214,0.6912117528,7.826723595002878,6.105926059728408,6.081539378637196
1.0,0.002408493024,0.1782677021,0.134017829,0.4203591982,0.1730062023,441.6900517779697,23.497730899522946,22.99680311900899
1.0,0.004510683946,4.168000857,0.3176255024,0.1020589546,0.1434368342,726.6951223447608,27.63696669066442,26.341832990443024
1.0,0.008964651127,1.806099892,1.342851031,0.4216292971,0.1706480913,331.3284289904384,21.250419168581658,19.949741973495286
1.0,0.003580346883,7.115394951,0.2271974449,0.3547944571,0.1071776792,6595.6145882839855,58.43837829188963,54.69027374339706
1.0,0.001091132598,5.81165711,0.4287584823,0.2204770686,0.1105324717,34417.53521942174,102.97709742210205,95.77102365656019
1.0,0.00728795189,1.804027757,0.2222358877,0.1952191699,0.1900315818,229.2361541226507,18.828721032214307,18.210011454742737
1.0,0.008657985924,0.5150540487,0.320738987,0.1080179489,0.8547886778,23.11961126740123,9.045426740803954,9.173944489440958
1.0,0.009752869651,6.437840159,1.336990306,0.3256224841,0.1591288398,769.4482856015609,28.17323625301745,26.199672554905074
1.0,0.006873553668,0.2157592276,2.332370984,0.4288101181,0.4953194822,67.93416485993933,12.534487036853474,12.186826847289888
1.0,0.001675623019,8.376484017,2.697465613,0.1420311519,0.2305737199,13807.42490333453,75.48557152270863,70.0537952752463
1.0,0.001588442216,1.375132268,1.515071361,0.4229689502,0.2464244375,7722.381213786411,61.563900077885684,57.947688639266204
1.0,0.003193337771,2.175003684,0.2018708032,0.1608811991,0.1720876542,1189.4653947595693,32.578070444812,31.365700016714545
1.0,0.002612465677,0.1028368387,2.861968562,0.1216466435,0.3319767331,63.608063669265995,12.26110357860583,11.92197490652479
1.0,0.009488409896,0.3998173431,0.291124936,0.1568020762,0.2150486446,24.127471792116246,8.874653547103879,8.710216299209518
1.0,0.001108105045,0.2829750573,1.304152596,0.1655022883,0.1839861922,1326.958654995081,33.766914398832355,32.21899144556027
1.0,0.004238660674,0.4074044568,6.744611188,0.1759882554,0.5770305391,138.9193613780913,15.901170146880293,15.320929021360243
1.0,0.00738704405,3.84190627,1.664610059,0.1872127254,0.2601827922,459.4947263926532,23.71015863437222,22.42170594229134
1.0,0.001188967635,0.9155278305,0.42841369,0.3273196964,0.3759851464,7570.540954393882,59.74884734377527,57.93363950241306
1.0,0.00669280135,7.894473516,7.336366386,0.1170507927,0.1767821223,720.4705485075461,27.583119704247927,25.320566348205755
1.0,0.008422923714,1.232409507,0.4090202595,0.1273023009,0.1183708833,77.38234359329323,13.067665142753373,12.490909490773362
1.0,0.00795668377,0.2017153684,0.1952906808,0.1410392002,0.1046304274,15.682087956640677,7.672708750413033,7.4784720734547
1.0,0.001838746577,2.624544907,0.2013260976,0.1643124545,0.1675463708,4388.007729110181,50.48066093920278,48.38259761146105
1.0,0.005351634911,2.994437199,6.187832687,0.1342701545,0.1362032087,490.56685604769007,24.25929397062675,22.304149668729814
1.0,0.002720116787,0.3261219382,0.1535623463,0.2832257986,0.9057152741,302.12244820862884,23.173497947757213,23.53927273452045
1.0,0.00306293272,0.1668139068,0.1954422585,0.1471180854,0.3605321208,82.64343923512034,13.777190936808514,13.799589254851398
1.0,0.002924769631,0.1337090114,0.4273906765,0.4717563462,0.584291608,229.72887008259715,19.469129946823607,19.392206961986226
1.0,0.00552614485,5.201408463,7.0508845,0.3185874506,0.4109912736,1884.6257980116304,38.03681751622738,35.45900067125455
1.0,0.002851966216,2.757311982,1.412113836,0.1225358592,0.2198385799,1446.5440610883484,34.76183969733773,32.878380582521906
1.0,0.008694049865,0.686786412,6.10082811,0.2300011931,0.3302500011,73.23991611778442,12.830338511014997,12.16883133030337
1.0,0.007919677067,0.1746850757,2.229174002,0.4754730115,0.3970224096,46.14699249904114,11.004469932273025,10.663321708445318
1.0,0.001524521977,8.437596323,0.2056140708,0.160036233,0.3557702918,22925.03847409385,83.63521535431147,80.80329790724295
1.0,0.008766693305,0.5891711203,4.15221558,0.1110208034,0.6390647729,29.60419993349488,9.492662257760891,9.256778024250401
1.0,0.003788166869,4.109860491,0.2722552072,0.1329435064,0.3806829948,1304.948458203008,33.698518747624,32.85867492473595
1.0,0.004741406322,0.7597239577,0.1302760078,0.3900245538,0.3687905671,428.9804256773231,23.63945544892491,23.375024956454936
1.0,0.00224206456,1.301494638,7.415539307,0.3089371656,0.1947906068,2754.3453538369245,43.32020779325358,39.94687298060962
1.0,0.002239812493,8.507407192,1.082643788,0.2565147058,0.1732610411,14181.67076764677,76.14649901212566,70.69595191238385
1.0,0.001502670521,0.3608409698,0.1175592047,0.1318703824,0.1809592879,705.0911438344962,27.652965429546867,27.183690336419883
1.0,0.003138827821,9.047354311,0.7140419676,0.1828651034,0.2615999677,5695.991331876278,55.37590694680271,52.37722175924842
1.0,0.009772557588,0.1760593313,0.1277876921,0.126075733,0.6431955559,7.134900329891166,6.137567426810461,6.300866220937648
1.0,0.008195877251,0.5721079935,0.1744619984,0.4605842627,0.1520966134,136.38627665019263,15.80608880287932,15.292104283688769
1.0,0.004371637653,0.6086933601,0.121311511,0.4389735348,0.1849219727,479.5831649810598,24.133518678725345,23.50046136748102
1.0,0.001003243966,7.58598402,1.119292661,0.12646839,0.145293233,30486.66168712999,98.91262869806434,91.71567555434271
1.0,0.001705425581,0.2023678235,0.8847916209,0.3057792706,0.4545110464,712.000676019606,27.748090539048096,27.17527837027957
1.0,0.005556264032,2.427459048,6.276951178,0.1315734921,0.6709054485,359.4711800222336,21.8532850280157,20.920667193540375
1.0,0.001819364525,2.374763027,1.479127938,0.3997920401,0.1282057586,9455.26407767362,66.2994668698006,61.23527523361609
1.0,0.009918284825,0.729008182,0.1738650412,0.170034574,0.3651526911,42.1200381564512,10.804628598300276,10.750999872507746
1.0,0.00390549501,0.1129303226,0.6507244124,0.1204500298,0.1312040412,31.12568737985914,9.645833413869866,9.345374912085715
1.0,0.009386560795,6.240412415,0.7661608419,0.2045133516,0.4396030337,499.7668193454352,24.4377132916624,23.53930447475711
1.0,0.003791864725,0.4347522599,6.84994145,0.4672163099,0.172277446,493.5299530212442,24.29630811252662,22.530496148279695
1.0,0.005571319741,2.673153188,3.426009525,0.1371411442,0.176737707,412.7332275987608,22.87947683685472,21.339831646922814
1.0,0.006826021097,2.486525821,7.92338155,0.1727478709,0.5560151328,321.7582706270761,21.041701156378338,19.964789733040433
1.0,0.001168044631,0.1818658396,3.73486062,0.4842368089,0.1706952505,2235.8575275744324,40.29224081569824,37.70566268811817
1.0,0.001833123023,2.983102508,6.257184381,0.2080438259,0.6247736681,6239.153195576354,57.15828280519554,54.092517543970814
