U,y,t,nu,u,u_over_U,MI-DL_log_pi1,MI-DL_pi1,SI-DL_log_pi1,SI-DL_pi1,Known Rayleigh_log_pi1,Known Rayleigh_pi1
0.8805698509951765,0.4216315789473684,4.287142857142857,0.002169293548019245,0.00175339566737107,0.0019912056555075885,-1.474800140028691,0.2288244553245199,1.4785565005581323,4.386609040848697,1.4752432220391223,4.372099034462604
0.8805698509951765,0.4216315789473684,4.643571428571429,0.002169293548019245,0.0026178745946567254,0.002972932347954149,-1.434863683401058,0.23814782530372136,1.438660945291738,4.215047856698508,1.435311589937044,4.20095377980117
0.8805698509951765,0.4216315789473684,5.0,0.002169293548019245,0.0036989604904245853,0.004200644033229395,-1.3978821469282832,0.24711977350066835,1.4017172838662302,4.062169879268258,1.3983345210205533,4.048451737619268
0.8805698509951765,0.47421052631578947,0.01,0.002169293548019245,0.0,0.0,-4.623081093894102,0.009822485390393269,4.623733466724861,101.87366495356342,4.623158044618916,101.81506145722614
0.8805698509951765,0.47421052631578947,0.36642857142857144,0.002169293548019245,0.0,0.0,-2.8222542871477483,0.05947172513767315,2.824750996556442,16.856747075394654,2.8225487868411605,16.81966582854437
0.8805698509951765,0.47421052631578947,0.7228571428571429,0.002169293548019245,0.0,0.0,-2.4825092418929713,0.08353335699793804,2.4853539049259603,12.005368262057425,2.4828447845028396,11.975283106786662
0.8805698509951765,0.47421052631578947,1.0792857142857144,0.002169293548019245,3.707657691863993e-12,4.210520820890906e-12,-2.2820634708193364,0.10207336384856523,2.2851134225930854,9.826800742032304,2.2824232282901757,9.80040026578766
0.8805698509951765,0.47421052631578947,1.4357142857142857,0.002169293548019245,1.6492746581515978e-09,1.8729628958880085e-09,-2.1393647126988395,0.11772961139665586,2.142560810974985,8.521230974457021,2.139741708899985,8.497242583284022
0.8805698509951765,0.47421052631578947,1.792142857142857,0.002169293548019245,6.636858722709356e-08,7.537004265145697e-08,-2.028476544191684,0.13153575749791205,2.03178620980505,7.627698868270209,2.0288669362433343,7.6054639992507305
0.8805698509951765,0.47421052631578947,2.1485714285714286,0.002169293548019245,7.955127172880271e-07,9.034067159907621e-07,-1.9377700170336745,0.14402476471087272,1.941172580734335,6.96691545378282,1.93817136689168,6.94603759581156
0.8805698509951765,0.47421052631578947,2.505,0.002169293548019245,4.751780603114201e-06,5.396256296696933e-06,-1.8610179624628238,0.15551424210412468,1.8644991326242202,6.452703127984898,1.8614285843564562,6.432920179365416
0.8805698509951765,0.47421052631578947,2.861428571428571,0.002169293548019245,1.8322953964733832e-05,2.0808064168931217e-05,-1.7944937929645504,0.16621156852029553,1.7980430945857089,6.0378204524814,1.7949124513136636,6.0189477477711995
0.8805698509951765,0.47421052631578947,3.2178571428571425,0.002169293548019245,5.269994161527512e-05,5.984754253818281e-05,-1.7357893742661017,0.17626100945175785,1.7393987986632464,5.6939192016166125,1.736215124405326,5.675820443190485
0.8805698509951765,0.47421052631578947,3.574285714285714,0.002169293548019245,0.00012333980929408894,0.0001400681719396779,-1.6832581774601751,0.18576772472501513,1.6869214022602175,5.402821960026411,1.6836902736331445,5.385392920222658
0.8805698509951765,0.47421052631578947,3.9307142857142856,0.002169293548019245,0.00024832493314021334,0.00028200480956686036,-1.6357245324194318,0.19481117314342863,1.6394364393247733,5.152265079912249,1.636162370896666,5.135423796282589
0.8805698509951765,0.47421052631578947,4.287142857142857,0.002169293548019245,0.00044638835759151037,0.0005069312299155193,-1.5923196144159577,0.20345313114369912,1.596075974945399,4.933634684564568,1.592762696426389,4.917315229123463
0.8805698509951765,0.47421052631578947,4.643571428571429,0.002169293548019245,0.0007351875091542485,0.0008348997053707619,-1.552383157788325,0.21174275566127762,1.556180419679005,4.7406792146865016,1.552831064324311,4.7248275566107285
0.8805698509951765,0.47421052631578947,5.0,0.002169293548019245,0.001130088368877388,0.0012833602781201492,-1.5154016213155501,0.2197199229205165,1.5192367582534971,4.568736813407441,1.51585399540782,4.553307971033529
0.8805698509951765,0.5267894736842105,0.01,0.002169293548019245,0.0,0.0,-4.728230710510737,0.008842101445443437,4.728883083341496,113.16909128970211,4.728307661235551,113.103990025014
0.8805698509951765,0.5267894736842105,0.36642857142857144,0.002169293548019245,0.0,0.0,-2.9274039037643833,0.05353584209116147,2.929900613173077,18.725769309392348,2.9276984034577955,18.684576612419598
0.8805698509951765,0.5267894736842105,0.7228571428571429,0.002169293548019245,0.0,0.0,-2.5876588585096063,0.07519587836461404,2.5905035215425958,13.336485120414295,2.587994401119475,13.303064219292756
0.8805698509951765,0.5267894736842105,1.0792857142857144,0.002169293548019245,1.2122598649733294e-14,1.3766765505351941e-14,-2.387213087435972,0.09188540396398967,2.390263039209721,10.916364997447431,2.3875728449068108,10.887037320784536
0.8805698509951765,0.5267894736842105,1.4357142857142857,0.002169293548019245,2.182155743555096e-11,2.4781177110355657e-11,-2.2445143293154746,0.1059789987694944,2.24771042759162,9.46603782722978,2.24489132551662,9.439389679921172
0.8805698509951765,0.5267894736842105,1.792142857142857,0.002169293548019245,2.036611042063259e-09,2.3128330361998906e-09,-2.133626160808319,0.11840715106965609,2.1369358264216856,8.47343373723824,2.1340165528599693,8.448733537014489
0.8805698509951765,0.5267894736842105,2.1485714285714286,0.002169293548019245,4.284055650915719e-08,4.865094627160005e-08,-2.0429196336503095,0.12964962833899124,2.0463221973509698,7.739384769912566,2.0433209835083153,7.716192041784451
0.8805698509951765,0.5267894736842105,2.505,0.002169293548019245,3.827530291895492e-07,4.3466515320389476e-07,-1.966167579079459,0.13999233903068872,1.9696487492408554,7.168158225083334,1.9665782009730914,7.146181806356099
0.8805698509951765,0.5267894736842105,2.861428571428571,0.002169293548019245,1.997264968815154e-06,2.2681505238431043e-06,-1.8996434095811854,0.1496219634696636,1.903192711202344,6.707274684671067,1.9000620679302989,6.686309434788228
