num_input,seed,iteration,evaluations,elapsed_seconds,convergence,S_cov,S_cov_raw,sidl_error,nrmse_var,corr_Y_mhat,formula
1,0,20,840,193.53879809379578,0.014068836247652084,0.7476738501972574,0.7476738501972574,0.2523261498027426,0.4876905043042645,0.8731808079770662,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,0,21,880,202.8194601535797,0.08000106815791162,0.7476738513670329,0.7476738513670329,0.2523261486329671,0.48769025609851013,0.8731809521224407,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,0,22,920,211.98867011070251,0.17282260583198733,0.7476738513670329,0.7476738513670329,0.2523261486329671,0.48769025609851013,0.8731809521224407,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,0,23,960,221.17529821395874,0.7980426378802664,0.7476738513670329,0.7476738513670329,0.2523261486329671,0.48769025609851013,0.8731809521224407,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,0,24,1000,230.36235404014587,1.5046796695721218,0.7476738513670329,0.7476738513670329,0.2523261486329671,0.48769025609851013,0.8731809521224407,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,42,1,80,18.71542000770569,8.469586141530278e-07,0.7476293599029229,0.7476293599029229,0.2523706400970771,0.48770924931828097,0.8731709550008292,pi1: u^0.1317 * rho^0.1317 * D^1.0000 * k_s^-0.8683 * mu^-0.1317
1,42,2,120,27.81191396713257,1.380987641924549e-06,0.7476293599029229,0.7476293599029229,0.2523706400970771,0.48770924931828097,0.8731709550008292,pi1: u^0.1317 * rho^0.1317 * D^1.0000 * k_s^-0.8683 * mu^-0.1317
1,42,3,160,37.07330012321472,2.7733509883283456e-06,0.7476569607900808,0.7476569607900808,0.2523430392099192,0.48768502516348444,0.8731843837859721,pi1: u^0.1362 * rho^0.1362 * D^1.0000 * k_s^-0.8638 * mu^-0.1362
1,42,4,200,46.23150587081909,3.489950237805846e-06,0.7476729956511257,0.7476729956511257,0.25232700434887434,0.4876845042764667,0.8731843130273974,pi1: u^0.1416 * rho^0.1416 * D^1.0000 * k_s^-0.8584 * mu^-0.1416
1,42,5,240,55.466315031051636,4.122552543244962e-06,0.7476738510164759,0.7476738510164759,0.2523261489835241,0.4876900994834715,0.8731810431018416,pi1: u^0.1431 * rho^0.1431 * D^1.0000 * k_s^-0.8569 * mu^-0.1431
1,42,6,280,64.69082283973694,5.727942041112942e-06,0.7476738510164759,0.7476738510164759,0.2523261489835241,0.4876900994834715,0.8731810431018416,pi1: u^0.1431 * rho^0.1431 * D^1.0000 * k_s^-0.8569 * mu^-0.1431
1,42,7,320,73.97233200073242,1.1810550245144747e-05,0.7476738510164759,0.7476738510164759,0.2523261489835241,0.4876900994834715,0.8731810431018416,pi1: u^0.1431 * rho^0.1431 * D^1.0000 * k_s^-0.8569 * mu^-0.1431
1,42,8,360,83.11572790145874,6.424905257345771e-05,0.7476738510164759,0.7476738510164759,0.2523261489835241,0.4876900994834715,0.8731810431018416,pi1: u^0.1431 * rho^0.1431 * D^1.0000 * k_s^-0.8569 * mu^-0.1431
1,42,9,400,92.37636303901672,6.435569876476208e-05,0.7476738510164759,0.7476738510164759,0.2523261489835241,0.4876900994834715,0.8731810431018416,pi1: u^0.1431 * rho^0.1431 * D^1.0000 * k_s^-0.8569 * mu^-0.1431
1,42,10,440,101.58404684066772,0.0002684033971869344,0.7476738510164759,0.7476738510164759,0.2523261489835241,0.4876900994834715,0.8731810431018416,pi1: u^0.1431 * rho^0.1431 * D^1.0000 * k_s^-0.8569 * mu^-0.1431
1,42,11,480,110.76169610023499,0.00033499126933013,0.7476738510164759,0.7476738510164759,0.2523261489835241,0.4876900994834715,0.8731810431018416,pi1: u^0.1431 * rho^0.1431 * D^1.0000 * k_s^-0.8569 * mu^-0.1431
1,42,12,520,119.87562704086304,0.00042286681859646295,0.7476738510164759,0.7476738510164759,0.2523261489835241,0.4876900994834715,0.8731810431018416,pi1: u^0.1431 * rho^0.1431 * D^1.0000 * k_s^-0.8569 * mu^-0.1431
1,42,13,560,129.00018692016602,0.00042169393179141676,0.7476738510164759,0.7476738510164759,0.2523261489835241,0.4876900994834715,0.8731810431018416,pi1: u^0.1431 * rho^0.1431 * D^1.0000 * k_s^-0.8569 * mu^-0.1431
1,42,14,600,138.13952684402466,0.0009794358143037996,0.7476738510164759,0.7476738510164759,0.2523261489835241,0.4876900994834715,0.8731810431018416,pi1: u^0.1431 * rho^0.1431 * D^1.0000 * k_s^-0.8569 * mu^-0.1431
1,42,15,640,147.31520009040833,0.0014481027158558851,0.7476738510164759,0.7476738510164759,0.2523261489835241,0.4876900994834715,0.8731810431018416,pi1: u^0.1431 * rho^0.1431 * D^1.0000 * k_s^-0.8569 * mu^-0.1431
1,42,16,680,156.5066590309143,0.0015977516160629087,0.7476738510164759,0.7476738510164759,0.2523261489835241,0.4876900994834715,0.8731810431018416,pi1: u^0.1431 * rho^0.1431 * D^1.0000 * k_s^-0.8569 * mu^-0.1431
1,42,17,720,165.80241107940674,0.004343071847124233,0.7476738510164759,0.7476738510164759,0.2523261489835241,0.4876900994834715,0.8731810431018416,pi1: u^0.1431 * rho^0.1431 * D^1.0000 * k_s^-0.8569 * mu^-0.1431
1,42,18,760,175.1943781375885,0.007436108660183851,0.7476738510164759,0.7476738510164759,0.2523261489835241,0.4876900994834715,0.8731810431018416,pi1: u^0.1431 * rho^0.1431 * D^1.0000 * k_s^-0.8569 * mu^-0.1431
1,42,19,800,184.74829387664795,0.00757094649116786,0.7476738510164759,0.7476738510164759,0.2523261489835241,0.4876900994834715,0.8731810431018416,pi1: u^0.1431 * rho^0.1431 * D^1.0000 * k_s^-0.8569 * mu^-0.1431
1,42,20,840,194.39196610450745,0.010952236334590602,0.7476738511522956,0.7476738511522956,0.25232614884770443,0.48769035911136593,0.8731808922914724,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,42,21,880,203.64098691940308,0.01244998833623189,0.7476738512557987,0.7476738512557987,0.25232614874420134,0.487690322365988,0.87318091363296,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,42,22,920,212.88083696365356,0.012722826001540804,0.7476738512557987,0.7476738512557987,0.25232614874420134,0.487690322365988,0.87318091363296,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,42,23,960,222.3603069782257,0.11594392941592765,0.7476738513600634,0.7476738513600634,0.25232614863993663,0.48769026217596456,0.8731809485924562,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,42,24,1000,231.83757710456848,0.20334733263831326,0.7476738513614605,0.7476738513614605,0.2523261486385395,0.48769026960899997,0.8731809442748759,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,42,25,1040,241.0417730808258,0.27485509044027423,0.7476738513614605,0.7476738513614605,0.2523261486385395,0.48769026960899997,0.8731809442748759,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,42,26,1080,250.34538197517395,0.5779854889922839,0.7476738513614605,0.7476738513614605,0.2523261486385395,0.48769026960899997,0.8731809442748759,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,42,27,1120,259.45404601097107,0.5827509999452128,0.7476738513614605,0.7476738513614605,0.2523261486385395,0.48769026960899997,0.8731809442748759,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,42,28,1160,268.59243392944336,5.827965622594086,0.7476738513614605,0.7476738513614605,0.2523261486385395,0.48769026960899997,0.8731809442748759,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,4209,1,80,17.758974075317383,1.3040615618066061e-06,0.7476726857551348,0.7476726857551348,0.2523273142448652,0.4877001769254655,0.8731752166035006,pi1: u^0.1450 * rho^0.1450 * D^1.0000 * k_s^-0.8550 * mu^-0.1450
1,4209,2,120,27.213818073272705,1.7530643527801305e-06,0.7476726857551348,0.7476726857551348,0.2523273142448652,0.4877001769254655,0.8731752166035006,pi1: u^0.1450 * rho^0.1450 * D^1.0000 * k_s^-0.8550 * mu^-0.1450
1,4209,3,160,36.34548997879028,2.8447818088773287e-06,0.7476726857551348,0.7476726857551348,0.2523273142448652,0.4877001769254655,0.8731752166035006,pi1: u^0.1450 * rho^0.1450 * D^1.0000 * k_s^-0.8550 * mu^-0.1450
1,4209,4,200,45.69246792793274,7.495131228622866e-06,0.7476727388821811,0.7476727388821811,0.2523272611178189,0.4876839081965765,0.873184665240628,pi1: u^0.1414 * rho^0.1414 * D^1.0000 * k_s^-0.8586 * mu^-0.1414
1,4209,5,240,54.925103187561035,9.768624106214292e-06,0.7476727388821811,0.7476727388821811,0.2523272611178189,0.4876839081965765,0.873184665240628,pi1: u^0.1414 * rho^0.1414 * D^1.0000 * k_s^-0.8586 * mu^-0.1414
1,4209,6,280,64.02325820922852,9.754606438861386e-06,0.7476727388821811,0.7476727388821811,0.2523272611178189,0.4876839081965765,0.873184665240628,pi1: u^0.1414 * rho^0.1414 * D^1.0000 * k_s^-0.8586 * mu^-0.1414
1,4209,7,320,73.1787281036377,2.502788177480412e-05,0.7476727388821811,0.7476727388821811,0.2523272611178189,0.4876839081965765,0.873184665240628,pi1: u^0.1414 * rho^0.1414 * D^1.0000 * k_s^-0.8586 * mu^-0.1414
1,4209,8,360,82.35173916816711,0.0001564171890719546,0.747673161661884,0.747673161661884,0.252326838338116,0.48768497167297914,0.8731840376731339,pi1: u^0.1418 * rho^0.1418 * D^1.0000 * k_s^-0.8582 * mu^-0.1418
1,4209,9,400,91.46160411834717,0.00017041881789583513,0.7476737293066565,0.7476737293066565,0.25232627069334346,0.4876877684289196,0.8731823999466392,pi1: u^0.1426 * rho^0.1426 * D^1.0000 * k_s^-0.8574 * mu^-0.1426
1,4209,10,440,100.65546917915344,0.0005758729405524827,0.7476737293066565,0.7476737293066565,0.25232627069334346,0.4876877684289196,0.8731823999466392,pi1: u^0.1426 * rho^0.1426 * D^1.0000 * k_s^-0.8574 * mu^-0.1426
1,4209,11,480,109.77242231369019,0.0007031509841010075,0.7476737293066565,0.7476737293066565,0.25232627069334346,0.4876877684289196,0.8731823999466392,pi1: u^0.1426 * rho^0.1426 * D^1.0000 * k_s^-0.8574 * mu^-0.1426
1,4209,12,520,118.94435906410217,0.0008432605699174802,0.7476738513208265,0.7476738513208265,0.25232614867917347,0.48769029791599416,0.8731809278334464,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,4209,13,560,128.12154388427734,0.003141588632853713,0.7476738513208265,0.7476738513208265,0.25232614867917347,0.48769029791599416,0.8731809278334464,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,4209,14,600,137.25828504562378,0.0031464529087066135,0.7476738513208265,0.7476738513208265,0.25232614867917347,0.48769029791599416,0.8731809278334464,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,4209,15,640,146.45921730995178,0.003483119516636881,0.7476738513494177,0.7476738513494177,0.25232614865058234,0.48769027508657653,0.8731809410934589,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,4209,16,680,155.58212208747864,0.006255604518689529,0.7476738513702129,0.7476738513702129,0.2523261486297871,0.4876902205856075,0.8731809727503531,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,4209,17,720,164.67156100273132,0.006374441217954054,0.7476738513702129,0.7476738513702129,0.2523261486297871,0.4876902205856075,0.8731809727503531,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,4209,18,760,173.80925107002258,0.06632083180627217,0.7476738513702129,0.7476738513702129,0.2523261486297871,0.4876902205856075,0.8731809727503531,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,4209,19,800,182.9608509540558,0.0726040896808938,0.7476738513702129,0.7476738513702129,0.2523261486297871,0.4876902205856075,0.8731809727503531,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,4209,20,840,192.12647199630737,0.0733731123073983,0.7476738513702129,0.7476738513702129,0.2523261486297871,0.4876902205856075,0.8731809727503531,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,4209,21,880,201.44281125068665,0.08836858013386355,0.7476738513702129,0.7476738513702129,0.2523261486297871,0.4876902205856075,0.8731809727503531,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,4209,22,920,210.60975694656372,0.1790764718503858,0.7476738513702129,0.7476738513702129,0.2523261486297871,0.4876902205856075,0.8731809727503531,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,4209,23,960,219.7559690475464,0.8709502834093239,0.7476738513702129,0.7476738513702129,0.2523261486297871,0.4876902205856075,0.8731809727503531,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,4209,24,1000,228.87597918510437,0.9864466199338444,0.7476738513702129,0.7476738513702129,0.2523261486297871,0.4876902205856075,0.8731809727503531,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
1,4209,25,1040,238.10559010505676,4.925076470561779,0.7476738513702129,0.7476738513702129,0.2523261486297871,0.4876902205856075,0.8731809727503531,pi1: u^0.1432 * rho^0.1432 * D^1.0000 * k_s^-0.8568 * mu^-0.1432
2,0,1,160,30.36507797241211,1.9689552613427675e-06,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,2,240,45.0488440990448,5.498161551562961e-06,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,3,320,60.00204586982727,1.0800035324017139e-05,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,4,400,75.15979194641113,2.8769085602291394e-05,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,5,480,90.41547393798828,4.106891921557084e-05,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,6,560,105.87466192245483,4.964150202464478e-05,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,7,640,120.70372486114502,5.444577794892746e-05,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,8,720,135.6273319721222,7.25694746849089e-05,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,9,800,151.4417369365692,0.00010123398697228493,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,10,880,166.5013828277588,0.000125187092954016,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,11,960,181.72802996635437,0.0001299300654340591,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,12,1040,197.41337704658508,0.00014747804583765134,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,13,1120,212.50227689743042,0.00014759381140981483,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,14,1200,227.83957505226135,0.0001549996707828123,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,15,1280,242.66074991226196,0.00016129233480476545,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,16,1360,257.52142000198364,0.0001601545517021401,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,17,1440,271.5065050125122,0.0001835081479595988,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,18,1520,285.57708382606506,0.00018350581167746752,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,19,1600,300.4938361644745,0.0001833113402131518,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,20,1680,314.9190459251404,0.00019403914822183809,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,21,1760,329.225478887558,0.00020425685126834674,0.9875248777258236,0.9875248777258236,0.012475122274176353,0.04449773594211752,0.9990659167997235,"pi1: u^1.0000 * rho^1.0000 * D^1.0000 * mu^-1.0000
pi2: D^1.0000 * k_s^-1.0000"
2,0,22,1840,344.53658390045166,0.0002026772094972992,0.9875259981434515,0.9875259981434515,0.012474001856548456,0.044579477749377476,0.9990622054450135,"pi1: u^0.9635 * rho^0.9635 * D^1.0000 * k_s^-0.0365 * mu^-0.9635
pi2: u^0.0030 * rho^0.0030 * D^1.0000 * k_s^-0.9970 * mu^-0.0030"
2,0,23,1920,359.5628569126129,0.00019543231651178834,0.9875404043939122,0.9875404043939122,0.012459595606087781,0.04456508757937726,0.9990627057866679,"pi1: u^0.9544 * rho^0.9544 * D^1.0000 * k_s^-0.0456 * mu^-0.9544
pi2: u^0.0036 * rho^0.0036 * D^1.0000 * k_s^-0.9964 * mu^-0.0036"
2,0,24,2000,374.40039896965027,0.00019714442554597558,0.987546958393927,0.987546958393927,0.012453041606072968,0.04455535942884956,0.9990630788855828,"pi1: u^0.9478 * rho^0.9478 * D^1.0000 * k_s^-0.0522 * mu^-0.9478
pi2: u^0.0038 * rho^0.0038 * D^1.0000 * k_s^-0.9962 * mu^-0.0038"
2,0,25,2080,388.57106494903564,0.00020065720257474943,0.987546958393927,0.987546958393927,0.012453041606072968,0.04455535942884956,0.9990630788855828,"pi1: u^0.9478 * rho^0.9478 * D^1.0000 * k_s^-0.0522 * mu^-0.9478
pi2: u^0.0038 * rho^0.0038 * D^1.0000 * k_s^-0.9962 * mu^-0.0038"
2,0,26,2160,402.2139000892639,0.00024045719471311696,0.9875960316517963,0.9875960316517963,0.012403968348203676,0.044560390171820397,0.9990623196798488,"pi1: u^0.9209 * rho^0.9209 * D^1.0000 * k_s^-0.0791 * mu^-0.9209
pi2: u^0.0020 * rho^0.0020 * D^1.0000 * k_s^-0.9980 * mu^-0.0020"
2,0,27,2240,415.1807608604431,0.0003329517425351539,0.9876173439069456,0.9876173439069456,0.012382656093054445,0.044573135861323464,0.9990615127444585,"pi1: u^0.8907 * rho^0.8907 * D^1.0000 * k_s^-0.1093 * mu^-0.8907
pi2: u^0.0024 * rho^0.0024 * D^1.0000 * k_s^-0.9976 * mu^-0.0024"
2,0,28,2320,429.2463068962097,0.00034438129917397053,0.9876173439069456,0.9876173439069456,0.012382656093054445,0.044573135861323464,0.9990615127444585,"pi1: u^0.8907 * rho^0.8907 * D^1.0000 * k_s^-0.1093 * mu^-0.8907
pi2: u^0.0024 * rho^0.0024 * D^1.0000 * k_s^-0.9976 * mu^-0.0024"
2,0,29,2400,441.9783658981323,0.0004182199251223763,0.9876177137777791,0.9876177137777791,0.012382286222220928,0.04456993029994649,0.9990616537193479,"pi1: u^0.8971 * rho^0.8971 * D^1.0000 * k_s^-0.1029 * mu^-0.8971
pi2: u^0.0024 * rho^0.0024 * D^1.0000 * k_s^-0.9976 * mu^-0.0024"
2,0,30,2480,454.6354990005493,0.00076357387158808,0.9876241719456642,0.9876241719456642,0.012375828054335791,0.044579256667761614,0.9990611595575655,"pi1: u^0.8917 * rho^0.8917 * D^1.0000 * k_s^-0.1083 * mu^-0.8917
pi2: u^0.0030 * rho^0.0030 * D^1.0000 * k_s^-0.9970 * mu^-0.0030"
2,0,31,2560,467.08775997161865,0.001504970363583951,0.9876241719456642,0.9876241719456642,0.012375828054335791,0.044579256667761614,0.9990611595575655,"pi1: u^0.8917 * rho^0.8917 * D^1.0000 * k_s^-0.1083 * mu^-0.8917
pi2: u^0.0030 * rho^0.0030 * D^1.0000 * k_s^-0.9970 * mu^-0.0030"
