Cf,Re,relative_roughness,Joint MI-DL_log_pi1,Joint MI-DL_log_pi2,Joint MI-DL_pi1,Joint MI-DL_pi2,MI-DL_log_pi1,MI-DL_log_pi2,MI-DL_pi1,MI-DL_pi2,SI-DL_log_pi1,SI-DL_log_pi2,SI-DL_pi1,SI-DL_pi2,"Known [Re, k_s/D]_log_pi1","Known [Re, k_s/D]_log_pi2","Known [Re, k_s/D]_pi1","Known [Re, k_s/D]_pi2"
0.4100023108625485,2154.525837429171,9.468853992477684e-07,10.105831107119029,-2.72148478394055,24485.370778736567,0.06577701722621139,7.683322576821325,-11.94691739660613,2171.823848750411,6.479174830984207e-06,-2.9458705888693153,10.130183729544338,0.0525562849769187,25088.9735937085,7.675325949292721,-13.870087765605073,2154.52583742917,9.468853992477687e-07
0.2843489494243654,31148.802607417252,7.3826480012190844e-06,10.923223302973874,1.4891504008264391,55449.240905528684,4.433327367253675,10.348428464318175,-9.22389648410802,31207.959839439398,9.865353581625365e-05,1.2979888470452563,10.92900151242195,3.6619245664806743,55770.56568011765,10.34653108390751,-11.816378175954735,31148.802607417267,7.3826480012191e-06
0.4547952628545605,1269.5899113144658,0.0017167536549147,6.840759156007282,2.373601067606102,935.1988271191162,10.735983760489349,7.145443469111108,-4.5766679694948955,1268.31365844409,0.010289122914090894,2.270592616015344,6.837696272247277,9.685138682022487,932.3388040142023,7.146449222830962,-6.367320181492551,1269.5899113144656,0.0017167536549147471
0.4831504846495637,1111.862732082555,0.0074770690703637,6.182846034462545,3.3438876784442266,484.3685260589354,28.329047125194286,7.011058121720843,-3.138501478259785,1108.8271584872339,0.0433477067371032,3.2646831548743087,6.174520310942185,26.17181726424826,480.35254878538234,7.013792024819088,-4.895914399296208,1111.8627320825547,0.007477069070363786
0.2868291450387558,28727.415616250888,2.3426632142305248e-08,13.131235927555327,-2.9041470214020144,504456.0139468977,0.05479551007065995,10.275035425377345,-14.997187363197144,28999.545179419896,3.067639237470403e-07,-3.188378982154481,13.159948302158176,0.041238665399473205,519150.08536206384,10.265607193741726,-17.569392336017316,28727.415616250903,2.342663214230528e-08
0.4001113646455399,2544.4145662259675,0.0001786235113026,8.151051802844458,1.3725641038074876,3467.023773853271,3.945454290970759,7.842673816031138,-6.665383380141174,2547.0059626656116,0.0012742680034994898,1.232947023120747,8.154151817801376,3.431326850035151,3477.7882758461415,7.841655869605888,-8.63023025595397,2544.4145662259666,0.00017862351130263227
0.2794352568812281,35993.15391088619,2.316242548310736e-08,13.272697343806362,-2.687172073606977,581111.1605645263,0.06807317335546151,10.500235841935243,-14.95203281789682,36324.06840271595,3.2093320554052463e-07,-2.9715875236219382,13.300567919822647,0.051221929728789986,597534.8693457455,10.491084030211752,-17.580734462475245,35993.15391088617,2.316242548310738e-08
0.4684289298567599,1001.1149904371442,1.9147789462528612e-05,8.460393377128096,-1.2341153135415261,4723.915912654808,0.29109217379118313,6.913974330868012,-9.132200267756916,1006.2384303400971,0.00010812741391273852,-1.4098586527311223,8.475938981477444,0.24417779457871605,4797.925814270835,6.908869648279111,-10.863323281766624,1001.1149904371445,1.914778946252861e-05
0.3359633967625686,11727.745884202152,0.0011731890795056,8.34109942231852,4.311490557495747,4192.696752860829,74.55152950473658,9.366328506189856,-4.400304617155378,11688.123341301729,0.012273600584270806,4.202323112906983,8.33079315653382,66.84143100489544,4149.707615033027,9.369712756446445,-6.748029529201582,11727.745884202162,0.0011731890795056296
0.3247562663835244,10572.115266889185,3.2689887822076535e-08,12.3930805021576,-3.6540230711545654,241127.35145030566,0.025886774671039694,9.27626369688478,-14.91446817329541,10681.448139248245,3.332182443184546e-07,-3.9328647545666833,12.424412760384294,0.01958747878152529,248802.02039784205,9.26597517870004,-17.236200047783125,10572.115266889175,3.2689887822076555e-08
0.2753425070073342,40986.56041820239,6.789060398070541e-08,12.929722396987456,-1.751178103672613,412389.01622797316,0.17356934027500245,10.6285954478654,-13.844114239317756,41299.077736539824,9.718015312245356e-07,-2.018196625115527,12.952854813259188,0.13289490845232477,422039.7628149202,10.620999497272036,-16.505368192211897,40986.56041820242,6.78906039807055e-08
0.2888038170478196,27100.61940913032,5.536901242737842e-08,12.75833550165327,-2.3176893058148895,347435.9121994681,0.09850092836581154,10.215705009530438,-14.151647556508582,27329.03610452362,7.145252101967635e-07,-2.5880060924831394,12.78389566772382,0.0751697723336889,356430.8987762251,10.20731186303206,-16.70924574214962,27100.619409130308,5.5369012427378515e-08
0.4449341566534738,1331.6925886925544,1.5637118441773885e-05,8.713244652378712,-1.1005997378263697,6082.9475529529545,0.3326715081703598,7.199203838216707,-9.263244670536738,1338.3647852106926,9.484707781577674e-05,-1.2796197005691514,8.728464769799416,0.27814305798880185,6176.238880533201,7.194206035194538,-11.06586308267524,1331.692588692554,1.563711844177391e-05
0.4601863880686407,1335.455249720476,0.0043383938986528,6.507759015678756,3.1190965358802503,670.3225508229689,22.625928691467184,7.194759755028234,-3.636925689530105,1332.4301774812236,0.02633317600933545,3.031085909291882,6.500852839951397,20.71972011407079,665.7091343618608,7.197027523729878,-5.4402510687972345,1335.4552497204756,0.004338393898652885
0.2515522321108198,96971.74008645704,9.740498013865312e-06,11.50455577871153,2.832549090033263,99166.52420510771,16.988711431263468,11.482248511339275,-8.66218368864697,96978.8809231965,0.0001730061026514123,2.645871339129245,11.504780025789668,14.095721887753298,99188.76450197728,11.482174875723102,-11.539218310829972,96971.7400864571,9.740498013865312e-06
0.4417573027487311,1640.5644267499704,0.0031270091295587,6.761259879306552,3.079430086111905,863.729705762476,21.746005513402107,7.400684901564561,-3.912794555279541,1637.105302091338,0.019984574954333145,2.9861224477245316,6.754831965455463,19.808724019844053,858.1955312767317,7.402795624260285,-5.767678280920449,1640.5644267499708,0.0031270091295586993
0.3015165819102797,59953.770275236966,0.0012207845499744,9.316950698123206,5.972916331023904,11125.006575864452,392.6490973784034,10.995787259996783,-3.951710211110347,59622.438076482154,0.01922180031272698,5.864392239920919,9.300073947270215,352.2679966100269,10938.82807473356,11.00132904880737,-6.708261553170718,59953.770275236995,0.0012207845499744797
0.3879743291995521,3046.489250883899,1.65414849305779e-07,11.00087203927413,-3.6828827936645467,59926.37709061751,0.025150366910288206,8.031546794329563,-13.604838281560832,3076.4967024522202,1.2345077114522105e-06,-3.93549414035291,11.030721616951034,0.019536043394600713,61742.11888492881,8.021745141333039,-15.614809280238031,3046.489250883901,1.654148493057794e-07
0.5907514440070786,49100.073830513735,0.0745736767237215,7.582142546128748,8.855717188008821,1962.8299170548312,7014.377063898086,10.791023398632456,0.1105424428419653,48582.73008209552,1.116883751766728,8.813720460215837,7.549884800559877,6725.896204601366,1900.5237794529198,10.801615817457932,-2.5959676929731303,49100.07383051374,0.0745736767237215
