Cf,Re,relative_roughness,Joint MI-DL_log_pi1,Joint MI-DL_log_pi2,Joint MI-DL_pi1,Joint MI-DL_pi2,MI-DL_log_pi1,MI-DL_log_pi2,MI-DL_pi1,MI-DL_pi2,SI-DL_log_pi1,SI-DL_log_pi2,SI-DL_pi1,SI-DL_pi2,"Known [Re, k_s/D]_log_pi1","Known [Re, k_s/D]_log_pi2","Known [Re, k_s/D]_pi1","Known [Re, k_s/D]_pi2"
0.4100023108625485,2154.525837429171,9.468853992477684e-07,10.13780447453336,-4.565012741586953,25280.900648213734,0.010409746569223,7.683322576821325,-11.94691739660613,2171.823848750411,6.479174830984207e-06,-2.9458705888693153,10.130183729544338,0.0525562849769187,25088.9735937085,7.675325949292721,-13.870087765605073,2154.52583742917,9.468853992477687e-07
0.2843489494243654,31148.802607417252,7.3826480012190844e-06,10.930809706214296,-0.0814109318505416,55871.50089849254,0.9218148105368729,10.348428464318175,-9.22389648410802,31207.959839439398,9.865353581625365e-05,1.2979888470452563,10.92900151242195,3.6619245664806743,55770.56568011765,10.34653108390751,-11.816378175954735,31148.802607417267,7.3826480012191e-06
0.4547952628545605,1269.5899113144658,0.0017167536549147,6.836737794114675,1.5272954804867203,931.4456057822448,4.605703747408093,7.145443469111108,-4.5766679694948955,1268.31365844409,0.010289122914090894,2.270592616015344,6.837696272247277,9.685138682022487,932.3388040142023,7.146449222830962,-6.367320181492551,1269.5899113144656,0.0017167536549147471
0.4831504846495637,1111.862732082555,0.0074770690703637,6.171914915322317,2.6931524252954926,479.10266928110127,14.778189705354919,7.011058121720843,-3.138501478259785,1108.8271584872339,0.0433477067371032,3.2646831548743087,6.174520310942185,26.17181726424826,480.35254878538234,7.013792024819088,-4.895914399296208,1111.8627320825547,0.007477069070363786
0.2868291450387558,28727.415616250888,2.3426632142305248e-08,13.168933358512945,-5.2393641099792045,523835.69685439044,0.005303628288122802,10.275035425377345,-14.997187363197144,28999.545179419896,3.067639237470403e-07,-3.188378982154481,13.159948302158176,0.041238665399473205,519150.08536206384,10.265607193741726,-17.569392336017316,28727.415616250903,2.342663214230528e-08
0.4001113646455399,2544.4145662259675,0.0001786235113026,8.15512191551963,0.22548623186851646,3481.16370730157,1.2529317834681042,7.842673816031138,-6.665383380141174,2547.0059626656116,0.0012742680034994898,1.232947023120747,8.154151817801376,3.431326850035151,3477.7882758461415,7.841655869605888,-8.63023025595397,2544.4145662259666,0.00017862351130263227
0.2794352568812281,35993.15391088619,2.316242548310736e-08,13.309289549419988,-5.023896688854345,602769.1396516007,0.006578841000806797,10.500235841935243,-14.95203281789682,36324.06840271595,3.2093320554052463e-07,-2.9715875236219382,13.300567919822647,0.051221929728789986,597534.8693457455,10.491084030211752,-17.580734462475245,35993.15391088617,2.316242548310738e-08
0.4684289298567599,1001.1149904371442,1.9147789462528612e-05,8.480803717782921,-2.6780023690041634,4821.323323383414,0.06870025492897532,6.913974330868012,-9.132200267756916,1006.2384303400971,0.00010812741391273852,-1.4098586527311223,8.475938981477444,0.24417779457871605,4797.925814270835,6.908869648279111,-10.863323281766624,1001.1149904371445,1.914778946252861e-05
0.3359633967625686,11727.745884202152,0.0011731890795056,8.327567983410251,3.414583392498875,4136.345648472375,30.40428013751621,9.366328506189856,-4.400304617155378,11688.123341301729,0.012273600584270806,4.202323112906983,8.33079315653382,66.84143100489544,4149.707615033027,9.369712756446445,-6.748029529201582,11727.745884202162,0.0011731890795056296
0.3247562663835244,10572.115266889185,3.2689887822076535e-08,12.434217665404619,-5.944954261256395,251253.49919547723,0.0026190221364057876,9.27626369688478,-14.91446817329541,10681.448139248245,3.332182443184546e-07,-3.9328647545666833,12.424412760384294,0.01958747878152529,248802.02039784205,9.26597517870004,-17.236200047783125,10572.115266889175,3.2689887822076555e-08
