Cf,Re,relative_roughness,Joint MI-DL_log_pi1,Joint MI-DL_log_pi2,Joint MI-DL_pi1,Joint MI-DL_pi2,MI-DL_log_pi1,MI-DL_log_pi2,MI-DL_pi1,MI-DL_pi2,SI-DL_log_pi1,SI-DL_log_pi2,SI-DL_pi1,SI-DL_pi2,"Known [Re, k_s/D]_log_pi1","Known [Re, k_s/D]_log_pi2","Known [Re, k_s/D]_pi1","Known [Re, k_s/D]_pi2"
0.30552579391512924,17042.20988521891,1.3628093209925475e-06,11.170833747901614,-0.02652223872865165,71028.30566417867,0.9738263869339521,9.748305393475261,-11.064592194865984,17125.1837581412,1.565700409851627e-05,-0.5989143493931257,11.234455983912003,0.5494077773218016,75694.13684469502,9.743448480074232,-13.505962311593507,17042.209885218883,1.362809320992547e-06
0.31500484657861105,14075.135720872524,0.00012418623211793022,9.340310849715245,3.0462635093707213,11387.947630322014,21.03659435204353,9.551444226697322,-6.6002871094936975,14064.993048704098,0.00135997751903286,2.665103028144296,9.33086796058181,14.369429925434877,11280.918630179745,9.552165095652166,-8.993728247122128,14075.135720872519,0.0001241862321179303
0.3233263358892674,10941.75933954286,2.4313016345875475e-06,10.67621934053554,-0.05087850773093348,43313.48686937231,0.9503941290578726,9.305023529794154,-10.596740814483029,10993.104920059372,2.499734810598689e-05,-0.5987373426431919,10.737545740966148,0.5495050348142161,46052.88739248588,9.300341880189137,-12.927083791928549,10941.759339542838,2.4313016345875475e-06
0.46894942309358184,1029.8621167344888,0.0009388645943558917,6.949949456048324,1.8946001808394544,1043.097004603291,6.649889119966149,6.937223654493759,-5.232622633893258,1029.9068646792048,0.005339503360999611,1.5991711456554247,6.9505186144397255,4.948928782846829,1043.6908609996515,6.937180205014592,-6.97083929111802,1029.862116734488,0.0009388645943558922
0.326552478111958,12606.217187752769,0.0006272176359093839,8.657511047727697,4.107569201346401,5753.197393789269,60.798748285241146,9.439276231802282,-5.008393064899738,12572.613954590774,0.006681631632481946,3.795044738515878,8.622546789271178,44.48022634032743,5555.517123450235,9.441945398843627,-7.374216970845421,12606.21718775276,0.0006272176359093843
0.38233710047240155,86432.45816235682,0.00862073110817005,8.858141781577471,7.928460213380851,7031.404711636259,2775.1503735550014,11.358581350822682,-1.9053798815982512,85697.7072331649,0.1487661183757454,7.726999946605376,8.746310227633955,2268.7855030213723,6287.446010890026,11.367118557420074,-4.7535853825702,86432.45816235685,0.008620731108170052
0.35931826937130557,6253.445839322326,0.0011424953104538103,7.9949145108218485,3.840306894242425,2965.8368392636285,46.53975503122443,8.738349627722194,-4.584377311940978,6237.592862485593,0.010210105519512677,3.5531971371648057,7.961664555333327,34.92479855394164,2868.844330424183,8.740887925093107,-6.774540539839953,6253.445839322315,0.0011424953104538101
0.4987812148055625,1075.6594782917691,0.012136163131839899,6.006040520703443,3.7894418520143676,405.873088447072,44.231705547615526,6.9773728179623555,-2.6624470881567497,1072.0980671128254,0.0697772615422941,3.602476622582535,5.962597919036895,36.68898679085133,388.61841311777823,6.9806892206454725,-4.411565595048669,1075.6594782917687,0.0121361631318399
0.3876028481621904,3072.5915056521194,2.3149869703433187e-05,9.03304467423659,0.3092428163386469,8375.32091557364,1.3623931416579316,8.033688706550889,-8.661412713810167,3083.0933505366456,0.00017313953743399016,-0.14310847154028483,9.077740627773577,0.8666600558455501,8758.155722234742,8.030276623145488,-10.673521405809288,3072.5915056521185,2.314986970343319e-05
0.25663327209055287,78144.89160001137,2.620344065254669e-07,12.741489259574422,0.30361687930417625,341631.94747417996,1.3547499239173637,11.271339473523357,-12.331841147501173,78538.12648138322,4.409094812540333e-06,-0.33865370058004807,12.807241352576803,0.7127292240745883,364849.9136703111,11.26631996711059,-15.154790019191088,78144.89160001125,2.6203440652546697e-07
