theta1_over_pi,theta2_over_pi,delta_over_pi,S_cov
0.625,0.58,-0.045,0.7510155959110578
0.6333333333333333,0.5883333333333333,-0.045,0.7467962312247519
0.6416666666666666,0.5966666666666666,-0.045,0.7425650821853091
0.65,0.605,-0.045,0.7383622136026178
0.6583333333333333,0.6133333333333333,-0.045,0.7342566893005198
0.6666666666666666,0.6216666666666666,-0.045,0.7303254920140234
0.675,0.63,-0.045,0.7266292427006364
0.6833333333333333,0.6383333333333333,-0.045,0.7232000189734757
0.6916666666666667,0.6466666666666666,-0.045,0.720035974966109
0.7,0.6549999999999999,-0.045,0.7171380479252907
0.7083333333333334,0.6633333333333333,-0.045,0.714579018309154
0.7166666666666667,0.6716666666666666,-0.045,0.7124871290439537
0.725,0.6799999999999999,-0.045,0.7109401555816419
0.7333333333333333,0.6883333333333332,-0.045,0.70993827422101
0.7416666666666667,0.6966666666666667,-0.045,0.7094902519600838
0.75,0.705,-0.045,0.7096586572649886
0.7583333333333333,0.7133333333333333,-0.045,0.710505025172597
0.7666666666666666,0.7216666666666666,-0.045,0.7120378113807776
0.775,0.73,-0.045,0.7142601673973147
0.7833333333333333,0.7383333333333333,-0.045,0.717212911165544
0.7916666666666666,0.7466666666666666,-0.045,0.7209128739260466
0.8,0.755,-0.045,0.7253245428567409
0.8083333333333333,0.7633333333333333,-0.045,0.7303788987708256
0.8166666666666667,0.7716666666666666,-0.045,0.7360169296931053
0.825,0.7799999999999999,-0.045,0.7422818105004692
0.8333333333333334,0.7883333333333333,-0.045,0.7492195216007265
0.8416666666666667,0.7966666666666666,-0.045,0.7567389858711767
0.85,0.8049999999999999,-0.045,0.764646484946886
0.8583333333333333,0.8133333333333332,-0.045,0.7728063293580509
0.8666666666666667,0.8216666666666667,-0.045,0.7812550753770428
0.875,0.83,-0.045,0.7900318560118021
0.8833333333333333,0.8383333333333333,-0.045,0.7990316489569512
0.8916666666666666,0.8466666666666666,-0.045,0.8081015936452528
0.9,0.855,-0.045,0.8171471855120213
0.9083333333333333,0.8633333333333333,-0.045,0.8260683438162605
0.9166666666666666,0.8716666666666666,-0.045,0.8349098366196518
0.9249999999999999,0.8799999999999999,-0.045,0.843644692414366
0.9333333333333333,0.8883333333333333,-0.045,0.852145505973043
0.9416666666666667,0.8966666666666666,-0.045,0.8603319075346461
0.95,0.9049999999999999,-0.045,0.8681194672882505
0.9583333333333334,0.9133333333333333,-0.045,0.8753697644206767
0.9666666666666667,0.9216666666666666,-0.045,0.8820071160329883
0.975,0.9299999999999999,-0.045,0.8880021749300033
0.9833333333333333,0.9383333333333332,-0.045,0.8932873887887163
0.9916666666666667,0.9466666666666667,-0.045,0.8977462972985629
1.0,0.955,-0.045,0.9018419221062415
0.0,-0.039999999999999994,-0.039999999999999994,
0.008333333333333333,-0.03166666666666666,-0.039999999999999994,
0.016666666666666666,-0.023333333333333327,-0.039999999999999994,
0.025,-0.014999999999999993,-0.039999999999999994,
0.03333333333333333,-0.006666666666666661,-0.039999999999999994,
0.041666666666666664,0.0016666666666666705,-0.039999999999999994,0.8907971173094972
0.05,0.010000000000000009,-0.039999999999999994,0.8892148778946568
0.058333333333333334,0.01833333333333334,-0.039999999999999994,0.8866692492424332
0.06666666666666667,0.026666666666666672,-0.039999999999999994,0.8833411334153509
0.075,0.035,-0.039999999999999994,0.8792995125879329
0.08333333333333333,0.043333333333333335,-0.039999999999999994,0.8746276953466137
0.09166666666666666,0.051666666666666666,-0.039999999999999994,0.8695769202572408
0.1,0.06000000000000001,-0.039999999999999994,0.8644250455607128
0.10833333333333334,0.06833333333333334,-0.039999999999999994,0.8592286092550893
0.11666666666666667,0.07666666666666667,-0.039999999999999994,0.8538747609925231
0.125,0.085,-0.039999999999999994,0.8483653401866644
0.13333333333333333,0.09333333333333334,-0.039999999999999994,0.8429292294886863
0.14166666666666666,0.10166666666666667,-0.039999999999999994,0.8376550990162683
0.15,0.11,-0.039999999999999994,0.832472388930763
0.15833333333333333,0.11833333333333333,-0.039999999999999994,0.8273808020299077
0.16666666666666666,0.12666666666666665,-0.039999999999999994,0.8225483987510948
0.175,0.135,-0.039999999999999994,0.818083644545471
0.18333333333333332,0.1433333333333333,-0.039999999999999994,0.8139088489987782
0.19166666666666665,0.15166666666666667,-0.039999999999999994,0.8098849683434362
0.2,0.16000000000000003,-0.039999999999999994,0.8059646469502508
0.20833333333333334,0.16833333333333333,-0.039999999999999994,0.8022118336993701
0.21666666666666667,0.1766666666666667,-0.039999999999999994,0.7987086746592915
0.225,0.185,-0.039999999999999994,0.795484292629938
0.23333333333333334,0.19333333333333336,-0.039999999999999994,0.7925648330642279
0.24166666666666667,0.20166666666666666,-0.039999999999999994,0.7899800458896827
0.25,0.21000000000000002,-0.039999999999999994,0.7877297499636214
0.2583333333333333,0.21833333333333332,-0.039999999999999994,0.7858102488855364
0.26666666666666666,0.22666666666666668,-0.039999999999999994,0.7842292073865605
0.275,0.23500000000000004,-0.039999999999999994,0.7829822774505382
0.2833333333333333,0.24333333333333335,-0.039999999999999994,0.7820196283586993
0.2916666666666667,0.2516666666666667,-0.039999999999999994,0.7813052321750246
0.3,0.26,-0.039999999999999994,0.7808663468753769
0.30833333333333335,0.26833333333333337,-0.039999999999999994,0.7807405212232739
0.31666666666666665,0.27666666666666667,-0.039999999999999994,0.7809047748915218
0.325,0.28500000000000003,-0.039999999999999994,0.7812791890688348
0.3333333333333333,0.29333333333333333,-0.039999999999999994,0.7818044167869265
0.3416666666666667,0.3016666666666667,-0.039999999999999994,0.7824624723790949
0.35,0.31,-0.039999999999999994,0.7832371646148547
0.35833333333333334,0.31833333333333336,-0.039999999999999994,0.7840989353668849
0.36666666666666664,0.32666666666666666,-0.039999999999999994,0.7850139240892615
0.375,0.335,-0.039999999999999994,0.7859483905889217
0.3833333333333333,0.3433333333333333,-0.039999999999999994,0.7868723863079392
0.39166666666666666,0.3516666666666667,-0.039999999999999994,0.7877680943651465
0.4,0.36000000000000004,-0.039999999999999994,0.7886257442506011
0.4083333333333333,0.36833333333333335,-0.039999999999999994,0.7894323060012404
0.4166666666666667,0.3766666666666667,-0.039999999999999994,0.7901694021150858
0.425,0.385,-0.039999999999999994,0.7908175001941367
0.43333333333333335,0.39333333333333337,-0.039999999999999994,0.7913598366350557
0.44166666666666665,0.40166666666666667,-0.039999999999999994,0.7917844284825826
0.45,0.41000000000000003,-0.039999999999999994,0.7920810867943996
0.4583333333333333,0.41833333333333333,-0.039999999999999994,0.7922424533008391
0.4666666666666667,0.4266666666666667,-0.039999999999999994,0.7922840707717661
0.475,0.435,-0.039999999999999994,0.7922736160141717
0.48333333333333334,0.44333333333333336,-0.039999999999999994,0.7923117135489083
0.49166666666666664,0.45166666666666666,-0.039999999999999994,0.7923727195304011
0.5,0.46,-0.039999999999999994,0.7919377836950352
0.5083333333333333,0.4683333333333333,-0.039999999999999994,0.7897512773603887
0.5166666666666666,0.4766666666666666,-0.039999999999999994,0.7876104548202533
0.525,0.48500000000000004,-0.039999999999999994,0.7857398053243798
0.5333333333333333,0.49333333333333335,-0.039999999999999994,0.7840752235068988
0.5416666666666666,0.5016666666666666,-0.039999999999999994,0.7814851098903726
0.55,0.51,-0.039999999999999994,0.777191196586053
0.5583333333333333,0.5183333333333333,-0.039999999999999994,0.7729140808945502
0.5666666666666667,0.5266666666666666,-0.039999999999999994,0.7686833290424088
0.575,0.5349999999999999,-0.039999999999999994,0.7645045433329924
0.5833333333333334,0.5433333333333333,-0.039999999999999994,0.7602561297227667
0.5916666666666667,0.5516666666666666,-0.039999999999999994,0.7558837215884565
0.6,0.5599999999999999,-0.039999999999999994,0.751390081053062
0.6083333333333333,0.5683333333333332,-0.039999999999999994,0.7468073527710537
0.6166666666666667,0.5766666666666667,-0.039999999999999994,0.7421598244321768
0.625,0.585,-0.039999999999999994,0.7374464603641058
0.6333333333333333,0.5933333333333333,-0.039999999999999994,0.7326599155215102
0.6416666666666666,0.6016666666666666,-0.039999999999999994,0.7278138492713206
0.65,0.61,-0.039999999999999994,0.7229567787236524
0.6583333333333333,0.6183333333333333,-0.039999999999999994,0.7181658946132791
0.6666666666666666,0.6266666666666666,-0.039999999999999994,0.7135185736162261
0.675,0.635,-0.039999999999999994,0.7090682917976664
0.6833333333333333,0.6433333333333333,-0.039999999999999994,0.7048321825289777
0.6916666666666667,0.6516666666666666,-0.039999999999999994,0.7007907188512202
0.7,0.6599999999999999,-0.039999999999999994,0.6969499871311668
0.7083333333333334,0.6683333333333333,-0.039999999999999994,0.693415104133454
0.7166666666666667,0.6766666666666666,-0.039999999999999994,0.6903330640179888
0.725,0.6849999999999999,-0.039999999999999994,0.6877660081413655
0.7333333333333333,0.6933333333333332,-0.039999999999999994,0.6857023239847394
0.7416666666666667,0.7016666666666667,-0.039999999999999994,0.6841738748989027
0.75,0.71,-0.039999999999999994,0.6832823422864867
0.7583333333333333,0.7183333333333333,-0.039999999999999994,0.6831062801823031
0.7666666666666666,0.7266666666666666,-0.039999999999999994,0.6836565687242835
0.775,0.735,-0.039999999999999994,0.6849676596628093
0.7833333333333333,0.7433333333333333,-0.039999999999999994,0.6871349014408343
0.7916666666666666,0.7516666666666666,-0.039999999999999994,0.690216177185832
0.8,0.76,-0.039999999999999994,0.6942048774064996
0.8083333333333333,0.7683333333333333,-0.039999999999999994,0.699013715634892
0.8166666666666667,0.7766666666666666,-0.039999999999999994,0.704564162406837
0.825,0.7849999999999999,-0.039999999999999994,0.7109370509639287
0.8333333333333334,0.7933333333333333,-0.039999999999999994,0.7181894159229322
0.8416666666666667,0.8016666666666666,-0.039999999999999994,0.7261758815637326
0.85,0.8099999999999999,-0.039999999999999994,0.7346338291449879
0.8583333333333333,0.8183333333333332,-0.039999999999999994,0.7434233933527871
0.8666666666666667,0.8266666666666667,-0.039999999999999994,0.7526330206006782
0.875,0.835,-0.039999999999999994,0.7623023504127847
0.8833333333333333,0.8433333333333333,-0.039999999999999994,0.7722537125914288
0.8916666666666666,0.8516666666666666,-0.039999999999999994,0.782292620604286
0.9,0.86,-0.039999999999999994,0.7923271086191043
0.9083333333333333,0.8683333333333333,-0.039999999999999994,0.8022545557200368
0.9166666666666666,0.8766666666666666,-0.039999999999999994,0.8121536965461985
0.9249999999999999,0.8849999999999999,-0.039999999999999994,0.8219394585438529
0.9333333333333333,0.8933333333333333,-0.039999999999999994,0.8314637623869803
0.9416666666666667,0.9016666666666666,-0.039999999999999994,0.8406361951718253
0.95,0.9099999999999999,-0.039999999999999994,0.8493366453217851
0.9583333333333334,0.9183333333333333,-0.039999999999999994,0.8573986850971792
0.9666666666666667,0.9266666666666666,-0.039999999999999994,0.8647655880252599
0.975,0.9349999999999999,-0.039999999999999994,0.8713850582070577
0.9833333333333333,0.9433333333333332,-0.039999999999999994,0.8771447717618981
0.9916666666666667,0.9516666666666667,-0.039999999999999994,0.8819644741275988
1.0,0.96,-0.039999999999999994,0.8863200363428987
0.0,-0.034999999999999996,-0.034999999999999996,
0.008333333333333333,-0.026666666666666665,-0.034999999999999996,
0.016666666666666666,-0.01833333333333333,-0.034999999999999996,
0.025,-0.009999999999999995,-0.034999999999999996,
0.03333333333333333,-0.0016666666666666635,-0.034999999999999996,
0.041666666666666664,0.006666666666666668,-0.034999999999999996,0.8703246388579619
0.05,0.015000000000000006,-0.034999999999999996,0.8682838868790229
0.058333333333333334,0.023333333333333338,-0.034999999999999996,0.8652830192924852
0.06666666666666667,0.03166666666666667,-0.034999999999999996,0.8614582910629701
0.075,0.04,-0.034999999999999996,0.856797985019922
0.08333333333333333,0.04833333333333333,-0.034999999999999996,0.8514953874436648
0.09166666666666666,0.056666666666666664,-0.034999999999999996,0.8459918597296656
0.1,0.065,-0.034999999999999996,0.8405114794562092
0.10833333333333334,0.07333333333333333,-0.034999999999999996,0.834972689682066
0.11666666666666667,0.08166666666666667,-0.034999999999999996,0.8292182444832417
0.125,0.09,-0.034999999999999996,0.823429603989547
0.13333333333333333,0.09833333333333333,-0.034999999999999996,0.8178752487049966
0.14166666666666666,0.10666666666666666,-0.034999999999999996,0.812555750237778
0.15,0.11499999999999999,-0.034999999999999996,0.8073333794370958
0.15833333333333333,0.12333333333333332,-0.034999999999999996,0.8022851897223645
0.16666666666666666,0.13166666666666665,-0.034999999999999996,0.797627298898079
0.175,0.13999999999999999,-0.034999999999999996,0.7934091163134499
0.18333333333333332,0.14833333333333332,-0.034999999999999996,0.7894501405381877
0.19166666666666665,0.15666666666666665,-0.034999999999999996,0.7856089372003978
0.2,0.165,-0.034999999999999996,0.7819042841670675
0.20833333333333334,0.17333333333333334,-0.034999999999999996,0.7784682692262814
0.21666666666666667,0.18166666666666667,-0.034999999999999996,0.7753874167541903
0.225,0.19,-0.034999999999999996,0.7726717134363734
0.23333333333333334,0.19833333333333333,-0.034999999999999996,0.7703617809898724
0.24166666666666667,0.20666666666666667,-0.034999999999999996,0.768475850239652
0.25,0.215,-0.034999999999999996,0.7669952107369177
0.2583333333333333,0.2233333333333333,-0.034999999999999996,0.7658961885168163
0.26666666666666666,0.23166666666666666,-0.034999999999999996,0.7651722480725444
0.275,0.24000000000000002,-0.034999999999999996,0.7647845894388847
0.2833333333333333,0.24833333333333332,-0.034999999999999996,0.7646603604823058
0.2916666666666667,0.2566666666666667,-0.034999999999999996,0.7647796492428098
0.3,0.265,-0.034999999999999996,0.7651789250157949
0.30833333333333335,0.2733333333333334,-0.034999999999999996,0.7658722663792401
0.31666666666666665,0.2816666666666667,-0.034999999999999996,0.7667969842150447
0.325,0.29000000000000004,-0.034999999999999996,0.7678604628003799
0.3333333333333333,0.29833333333333334,-0.034999999999999996,0.769022925278265
0.3416666666666667,0.3066666666666667,-0.034999999999999996,0.7702775476749226
0.35,0.315,-0.034999999999999996,0.7716042765203682
0.35833333333333334,0.32333333333333336,-0.034999999999999996,0.7729698782559182
0.36666666666666664,0.33166666666666667,-0.034999999999999996,0.7743415422086986
0.375,0.34,-0.034999999999999996,0.7756880025214317
0.3833333333333333,0.34833333333333333,-0.034999999999999996,0.7769846178280501
0.39166666666666666,0.3566666666666667,-0.034999999999999996,0.7782200630292239
0.4,0.36500000000000005,-0.034999999999999996,0.7793867856597927
0.4083333333333333,0.37333333333333335,-0.034999999999999996,0.7804700221880652
0.4166666666666667,0.3816666666666667,-0.034999999999999996,0.7814490137246951
0.425,0.39,-0.034999999999999996,0.7823027811798847
0.43333333333333335,0.3983333333333334,-0.034999999999999996,0.7830148492989887
0.44166666666666665,0.4066666666666667,-0.034999999999999996,0.7835736412848213
0.45,0.41500000000000004,-0.034999999999999996,0.7839671808462209
0.4583333333333333,0.42333333333333334,-0.034999999999999996,0.7841871977290829
0.4666666666666667,0.4316666666666667,-0.034999999999999996,0.7842532386298963
0.475,0.44,-0.034999999999999996,0.7842394450877468
0.48333333333333334,0.44833333333333336,-0.034999999999999996,0.7842507362569908
0.49166666666666664,0.45666666666666667,-0.034999999999999996,0.7842687875498182
0.5,0.465,-0.034999999999999996,0.783801980472479
0.5083333333333333,0.47333333333333333,-0.034999999999999996,0.7816224551708307
0.5166666666666666,0.48166666666666663,-0.034999999999999996,0.7795050539080071
0.525,0.49000000000000005,-0.034999999999999996,0.7775980790768673
0.5333333333333333,0.49833333333333335,-0.034999999999999996,0.7756024945649045
0.5416666666666666,0.5066666666666666,-0.034999999999999996,0.7715081529456176
0.55,0.515,-0.034999999999999996,0.7671056938111493
0.5583333333333333,0.5233333333333333,-0.034999999999999996,0.7627398524996479
0.5666666666666667,0.5316666666666666,-0.034999999999999996,0.7584022410934308
0.575,0.5399999999999999,-0.034999999999999996,0.7539937872411968
0.5833333333333334,0.5483333333333333,-0.034999999999999996,0.7494279082110668
0.5916666666666667,0.5566666666666666,-0.034999999999999996,0.7446821350476854
0.6,0.565,-0.034999999999999996,0.7397782353609232
0.6083333333333333,0.5733333333333333,-0.034999999999999996,0.7347527397288186
0.6166666666666667,0.5816666666666667,-0.034999999999999996,0.7296208867932468
0.625,0.59,-0.034999999999999996,0.7243712785765276
0.6333333333333333,0.5983333333333333,-0.034999999999999996,0.7189940165411389
0.6416666666666666,0.6066666666666666,-0.034999999999999996,0.7135075271300871
0.65,0.615,-0.034999999999999996,0.7079691702443064
0.6583333333333333,0.6233333333333333,-0.034999999999999996,0.7024609096836316
0.6666666666666666,0.6316666666666666,-0.034999999999999996,0.6970548509231496
0.675,0.64,-0.034999999999999996,0.6917913984904543
0.6833333333333333,0.6483333333333333,-0.034999999999999996,0.686665471339162
0.6916666666666667,0.6566666666666666,-0.034999999999999996,0.6816389221748157
0.7,0.6649999999999999,-0.034999999999999996,0.6767321625225033
0.7083333333333334,0.6733333333333333,-0.034999999999999996,0.6720840153586057
0.7166666666666667,0.6816666666666666,-0.034999999999999996,0.6678424859876125
0.725,0.69,-0.034999999999999996,0.664036734026123
0.7333333333333333,0.6983333333333333,-0.034999999999999996,0.6606436990683053
0.7416666666666667,0.7066666666666667,-0.034999999999999996,0.6577267760785712
0.75,0.715,-0.034999999999999996,0.6554243771265955
0.7583333333333333,0.7233333333333333,-0.034999999999999996,0.6538164868591652
0.7666666666666666,0.7316666666666666,-0.034999999999999996,0.652912286537174
0.775,0.74,-0.034999999999999996,0.6527935313698641
0.7833333333333333,0.7483333333333333,-0.034999999999999996,0.6536270034250155
0.7916666666666666,0.7566666666666666,-0.034999999999999996,0.6555349004665129
0.8,0.765,-0.034999999999999996,0.6585663263293902
0.8083333333333333,0.7733333333333333,-0.034999999999999996,0.6626085022561465
0.8166666666666667,0.7816666666666666,-0.034999999999999996,0.6675898756002375
0.825,0.7899999999999999,-0.034999999999999996,0.6736703312100628
0.8333333333333334,0.7983333333333333,-0.034999999999999996,0.6809230730568888
0.8416666666666667,0.8066666666666666,-0.034999999999999996,0.6891362797255826
0.85,0.815,-0.034999999999999996,0.6979661173956025
0.8583333333333333,0.8233333333333333,-0.034999999999999996,0.7072923569997406
0.8666666666666667,0.8316666666666667,-0.034999999999999996,0.7172573182366313
0.875,0.84,-0.034999999999999996,0.7278705102457806
0.8833333333333333,0.8483333333333333,-0.034999999999999996,0.7388366404274315
0.8916666666666666,0.8566666666666666,-0.034999999999999996,0.7499343868553159
0.9,0.865,-0.034999999999999996,0.7610700273916098
0.9083333333333333,0.8733333333333333,-0.034999999999999996,0.7721595939518167
0.9166666666666666,0.8816666666666666,-0.034999999999999996,0.783298532974076
0.9249999999999999,0.8899999999999999,-0.034999999999999996,0.7943100174063009
0.9333333333333333,0.8983333333333333,-0.034999999999999996,0.805060907980759
0.9416666666666667,0.9066666666666666,-0.034999999999999996,0.8154210291171547
0.95,0.9149999999999999,-0.034999999999999996,0.8252040282249884
0.9583333333333334,0.9233333333333333,-0.034999999999999996,0.8342311886322442
0.9666666666666667,0.9316666666666666,-0.034999999999999996,0.8424922689744049
0.975,0.94,-0.034999999999999996,0.8498460517012215
0.9833333333333333,0.9483333333333333,-0.034999999999999996,0.8561417283182776
0.9916666666666667,0.9566666666666667,-0.034999999999999996,0.8613786254016561
1.0,0.965,-0.034999999999999996,0.8660310779040672
0.0,-0.03,-0.03,
0.008333333333333333,-0.021666666666666667,-0.03,
0.016666666666666666,-0.013333333333333332,-0.03,
0.025,-0.0049999999999999975,-0.03,
0.03333333333333333,0.003333333333333334,-0.03,0.8442732402671079
0.041666666666666664,0.011666666666666665,-0.03,0.8431396320128334
0.05,0.020000000000000004,-0.03,0.8406669413893183
0.058333333333333334,0.028333333333333335,-0.03,0.8373009084846429
0.06666666666666667,0.03666666666666667,-0.03,0.8329741642129688
0.075,0.045,-0.03,0.8276627416306783
0.08333333333333333,0.05333333333333333,-0.03,0.821872302483874
0.09166666666666666,0.06166666666666666,-0.03,0.8161519649613006
0.1,0.07,-0.03,0.8105123954966597
0.10833333333333334,0.07833333333333334,-0.03,0.8047757232698658
0.11666666666666667,0.08666666666666667,-0.03,0.7988312154944345
0.125,0.095,-0.03,0.7930956915283731
0.13333333333333333,0.10333333333333333,-0.03,0.7877613660323428
0.14166666666666666,0.11166666666666666,-0.03,0.7826831115496217
0.15,0.12,-0.03,0.7776957198697805
0.15833333333333333,0.12833333333333333,-0.03,0.7729995624774627
0.16666666666666666,0.13666666666666666,-0.03,0.7688353673188574
0.175,0.145,-0.03,0.7651341681834255
0.18333333333333332,0.15333333333333332,-0.03,0.7616484164214459
0.19166666666666665,0.16166666666666665,-0.03,0.7583005779200086
0.2,0.17,-0.03,0.7552116906542021
0.20833333333333334,0.17833333333333334,-0.03,0.7525494315930431
0.21666666666666667,0.18666666666666668,-0.03,0.7503510787203516
0.225,0.195,-0.03,0.7486019382743653
0.23333333333333334,0.20333333333333334,-0.03,0.74734857955919
0.24166666666666667,0.21166666666666667,-0.03,0.7465744075128778
0.25,0.22,-0.03,0.7462276437379556
0.2583333333333333,0.2283333333333333,-0.03,0.7462620357354948
0.26666666666666666,0.23666666666666666,-0.03,0.746651125881459
0.275,0.24500000000000002,-0.03,0.7473186116241074
0.2833333333333333,0.2533333333333333,-0.03,0.7481940357215489
0.2916666666666667,0.2616666666666667,-0.03,0.7492827030423015
0.3,0.27,-0.03,0.7506188844464202
0.30833333333333335,0.2783333333333333,-0.03,0.7521858427017761
0.31666666666666665,0.2866666666666666,-0.03,0.753889955357196
0.325,0.29500000000000004,-0.03,0.7556495176880883
0.3333333333333333,0.30333333333333334,-0.03,0.7574519295482569
0.3416666666666667,0.31166666666666665,-0.03,0.7592962423000467
0.35,0.31999999999999995,-0.03,0.7611577188375427
0.35833333333333334,0.32833333333333337,-0.03,0.7630033407019502
0.36666666666666664,0.33666666666666667,-0.03,0.7648042857705633
0.375,0.345,-0.03,0.7665338992024139
0.3833333333333333,0.3533333333333333,-0.03,0.768175233408818
0.39166666666666666,0.3616666666666667,-0.03,0.7697234987744153
0.4,0.37,-0.03,0.7711718756942395
0.4083333333333333,0.3783333333333333,-0.03,0.7725031920228963
0.4166666666666667,0.3866666666666667,-0.03,0.7736945903792437
0.425,0.395,-0.03,0.7747246512605165
0.43333333333333335,0.4033333333333333,-0.03,0.7755782126416431
0.44166666666666665,0.4116666666666666,-0.03,0.7762438087844099
0.45,0.42000000000000004,-0.03,0.7767074901049069
0.4583333333333333,0.42833333333333334,-0.03,0.7769618954758183
0.4666666666666667,0.43666666666666665,-0.03,0.7770330610331067
0.475,0.44499999999999995,-0.03,0.7770033656333535
0.48333333333333334,0.45333333333333337,-0.03,0.7769840682132569
0.49166666666666664,0.46166666666666667,-0.03,0.7769671425623377
0.5,0.47,-0.03,0.7764885245883975
0.5083333333333333,0.4783333333333333,-0.03,0.7743322006060003
0.5166666666666666,0.4866666666666666,-0.03,0.7722195889549701
0.525,0.495,-0.03,0.7701548962594293
0.5333333333333333,0.5033333333333333,-0.03,0.7668110110884344
0.5416666666666666,0.5116666666666666,-0.03,0.7623343229490308
0.55,0.52,-0.03,0.7578776917978313
0.5583333333333333,0.5283333333333333,-0.03,0.7534229594832683
0.5666666666666667,0.5366666666666666,-0.03,0.7489180815637795
0.575,0.5449999999999999,-0.03,0.7442410897102775
0.5833333333333334,0.5533333333333333,-0.03,0.739341353180268
0.5916666666666667,0.5616666666666666,-0.03,0.7342194306223235
0.6,0.57,-0.03,0.7289092896757583
0.6083333333333333,0.5783333333333333,-0.03,0.7234448272835804
0.6166666666666667,0.5866666666666667,-0.03,0.717828510816469
0.625,0.595,-0.03,0.712039732487782
0.6333333333333333,0.6033333333333333,-0.03,0.7060685338662496
0.6416666666666666,0.6116666666666666,-0.03,0.6999399082246838
0.65,0.62,-0.03,0.6937195516552134
0.6583333333333333,0.6283333333333333,-0.03,0.6874894837642902
0.6666666666666666,0.6366666666666666,-0.03,0.6813109017560879
0.675,0.645,-0.03,0.6752050419584238
0.6833333333333333,0.6533333333333333,-0.03,0.669138460930172
0.6916666666666667,0.6616666666666666,-0.03,0.663058865029072
0.7,0.6699999999999999,-0.03,0.6570117771111376
0.7083333333333334,0.6783333333333333,-0.03,0.65116316902396
0.7166666666666667,0.6866666666666666,-0.03,0.64563730499784
0.725,0.695,-0.03,0.640416301444669
0.7333333333333333,0.7033333333333333,-0.03,0.6354710095131466
0.7416666666666667,0.7116666666666667,-0.03,0.6309018027916476
0.75,0.72,-0.03,0.6268676664379829
0.7583333333333333,0.7283333333333333,-0.03,0.623423427301256
0.7666666666666666,0.7366666666666666,-0.03,0.6205706964356532
0.775,0.745,-0.03,0.6184492923487654
0.7833333333333333,0.7533333333333333,-0.03,0.6173004358559286
0.7916666666666666,0.7616666666666666,-0.03,0.6173319955992727
0.8,0.77,-0.03,0.6186569854673674
0.8083333333333333,0.7783333333333333,-0.03,0.6211199027554609
0.8166666666666667,0.7866666666666666,-0.03,0.6247129174099492
0.825,0.7949999999999999,-0.03,0.6297404973709861
0.8333333333333334,0.8033333333333333,-0.03,0.6363100271128642
0.8416666666666667,0.8116666666666666,-0.03,0.6441638473884017
0.85,0.82,-0.03,0.6528928684775219
0.8583333333333333,0.8283333333333333,-0.03,0.6624525646132013
0.8666666666666667,0.8366666666666667,-0.03,0.6730144586432456
0.875,0.845,-0.03,0.6845008395342953
0.8833333333333333,0.8533333333333333,-0.03,0.6964477301188823
0.8916666666666666,0.8616666666666666,-0.03,0.708646887956933
0.9,0.87,-0.03,0.7209659408129666
0.9083333333333333,0.8783333333333333,-0.03,0.733379526663737
0.9166666666666666,0.8866666666666666,-0.03,0.7459274672432182
0.9249999999999999,0.8949999999999999,-0.03,0.7583492675163233
0.9333333333333333,0.9033333333333333,-0.03,0.7705686504368772
0.9416666666666667,0.9116666666666666,-0.03,0.7823477276381644
0.95,0.9199999999999999,-0.03,0.7934093068515584
0.9583333333333334,0.9283333333333333,-0.03,0.8035977396088917
0.9666666666666667,0.9366666666666666,-0.03,0.8129687964080137
0.975,0.945,-0.03,0.8211579615655845
0.9833333333333333,0.9533333333333333,-0.03,0.828068355056293
0.9916666666666667,0.9616666666666667,-0.03,0.8337966820787621
1.0,0.97,-0.03,0.8387838384962096
0.0,-0.024999999999999994,-0.024999999999999994,
0.008333333333333333,-0.016666666666666663,-0.024999999999999994,
0.016666666666666666,-0.008333333333333328,-0.024999999999999994,
0.025,6.938893903907228e-18,-0.024999999999999994,0.8075263884508153
0.03333333333333333,0.008333333333333338,-0.024999999999999994,0.8076815149594976
0.041666666666666664,0.01666666666666667,-0.024999999999999994,0.806233734433608
0.05,0.02500000000000001,-0.024999999999999994,0.8035978513221149
0.058333333333333334,0.03333333333333334,-0.024999999999999994,0.8001109156213531
0.06666666666666667,0.04166666666666667,-0.024999999999999994,0.795337170324791
0.075,0.05,-0.024999999999999994,0.7896267234291481
0.08333333333333333,0.058333333333333334,-0.024999999999999994,0.7838096192720186
0.09166666666666666,0.06666666666666667,-0.024999999999999994,0.778299328765396
0.1,0.07500000000000001,-0.024999999999999994,0.7729160895901442
0.10833333333333334,0.08333333333333334,-0.024999999999999994,0.7673726757232404
0.11666666666666667,0.09166666666666667,-0.024999999999999994,0.7617978754180555
0.125,0.1,-0.024999999999999994,0.7567108064092526
0.13333333333333333,0.10833333333333334,-0.024999999999999994,0.7521220335121875
0.14166666666666666,0.11666666666666667,-0.024999999999999994,0.7476882882976194
0.15,0.125,-0.024999999999999994,0.7433775066784801
0.15833333333333333,0.13333333333333333,-0.024999999999999994,0.7395134253289333
0.16666666666666666,0.14166666666666666,-0.024999999999999994,0.7363360506130804
0.175,0.15,-0.024999999999999994,0.7336051189308029
0.18333333333333332,0.15833333333333333,-0.024999999999999994,0.7311091561400488
0.19166666666666665,0.16666666666666666,-0.024999999999999994,0.7288705178300128
0.2,0.17500000000000002,-0.024999999999999994,0.7270710365745344
0.20833333333333334,0.18333333333333335,-0.024999999999999994,0.7258237010428416
0.21666666666666667,0.19166666666666668,-0.024999999999999994,0.7250747142334893
